verdict,domain
תפ_34813-07-10,weapon
תפ_57787-12-14,weapon
תפ_8001-02,weapon
תפ_40274-99,weapon
תפ_33435-03-11,weapon
תפ_18318-08-13,weapon
תפ_243-09,weapon
תפ_8247-07,weapon
תפ_40066-01,weapon
תפ_1705-08,weapon
תפ_1192-00,weapon
תפ_3625-01,weapon
תפ_1095-06,weapon
תפח_1173-07,weapon
תפ_2927-05,weapon
תפ_3116-07,weapon
תפ_10161-04-11,weapon
תפח_42731-07-12,weapon
תפ_974-00,weapon
תפ_15132-02-09,weapon
תפ_42425-11-10,weapon
תפ_16318-03-09,weapon
תפ_252-03,weapon
תפ_8888-12-14,weapon
תפ_35554-12-09,weapon
תפ_3124-07,weapon
תפ_50873-05-10,weapon
תפח_321-10,weapon
תפ_4539-12-13,weapon
תפ_231-08,weapon
תפ_4047-09,weapon
תפ_3758-05,weapon
תפ_1167-02,weapon
תפ_40170-01,weapon
תפ_2011-06,weapon
תפ_34678-03-10,weapon
תפ_8108-00,weapon
תפ_5739-01-09,weapon
תפ_5963-00,weapon
תפ_45256-10-10,weapon
תפח_1163-08,weapon
תפ_8146-04,weapon
תפ_3644-08,weapon
תפ_45599-05-11,weapon
תפח_1187-08,weapon
תפ_28754-04-11,weapon
תפח_1011-08,weapon
תפח_1149-09,weapon
תפ_35811-08-10,weapon
תפ_5236-06,weapon
תפ_8136-04,weapon
תפח_4055-07,weapon
תפ_21931-11-10,weapon
ת_פ_4530-05,weapon
תפ_16547-01-09,weapon
תפ_24677-02-11,weapon
תפ_8052-08,weapon
תפ_9095-08,weapon
תפ_1571-05,weapon
תפ_10393-03-10,weapon
תפ_1272-06,weapon
תפ_61-95,weapon
תפ_4279-02,weapon
תוב_36347-03-11,weapon
תפ_29589-08-10,weapon
תפ_2032-06,weapon
תפ_3280-03,weapon
תפ_40497-03-16,weapon
תפ_1211-00,weapon
תפ_46283-01-12,weapon
תפ_30805-04-13,weapon
תפ_001222-01,weapon
תפח_37950-06-10,weapon
תפ_49640-01-11,weapon
תפ_1177-09,weapon
תוב_41605-06-10,weapon
תפח_1121-07,weapon
תפ_5036-06,weapon
תפ_40215-03,weapon
תפ_5361-06-08,weapon
תפ_15749-01-09,weapon
תפ_2999-07,weapon
תפ_2078-07,weapon
תפ_1698-07,weapon
תפ_8196-04,weapon
תפ_1186-01,weapon
תפ_36301-05-10,weapon
תפ_3152-06,weapon
תפ_921-05,weapon
תפ_24617-02-11,weapon
תפ_27649-10-11,weapon
תפ_1164-00,weapon
תפ_2420-05,weapon
תפ_5478-07-09,weapon
תפ_32293-08-16,weapon
תפ_2464-12-10,weapon
תפח_1189-08,weapon
תפ_1112-03,weapon
תפ_1477-02,weapon
תפ_3207-01,weapon
ת_פ_001022-04,weapon
תפח_5021-02,weapon
תפ_2448-12-08,weapon
