canonical_id,domain,csv_path,docx_path,csv_source,docx_source,csv_size,docx_size,verdict,sentencing_range_low,sentencing_range_high,sentencing_classification,sentencing_confidence,citations_count,domain_unified,year,sentencing_sentence
תפ_6433-05-14,weapon,csv/תפ_6433-05-14.csv,docx/תפ_6433-05-14.docx,new_try_unified_weapon,new_try_unified_weapon,34180.0,49109.0,תפ_6433-05-14,12.0,48.0,POSITIVE,גבוהה,28.0,weapon,2014.0,
תפ_6434-08-19,drugs,csv/תפ_6434-08-19.csv,docx/תפ_6434-08-19.docx,data_drugs_3k,new_try_unified_drugs,22002.0,51637.0,תפ_6434-08-19,0.0,6.0,POSITIVE,גבוהה,3.0,drugs,2019.0,
תפ_64378-07-24,weapon,csv/תפ_64378-07-24.csv,docx/תפ_64378-07-24.docx,new_try_weapon,data_master_docx,28376.0,53824.0,תפ_64378-07-24,15.0,30.0,POSITIVE,גבוהה,12.0,weapon,2024.0,
תפ_64384-03-16,drugs,csv/תפ_64384-03-16.csv,docx/תפ_64384-03-16.docx,data_master_csv,data_master_docx,31437.0,51516.0,תפ_64384-03-16,15.0,30.0,POSITIVE,גבוהה,2.0,drugs,2016.0,
תפ_64418-09-16,drugs,csv/תפ_64418-09-16.csv,docx/תפ_64418-09-16.docx,data_unified_drugs,data_master_docx,77591.0,93251.0,תפ_64418-09-16,0.0,10.0,POSITIVE,גבוהה,64.0,drugs,2016.0,
תפ_64581-08-23,weapon,csv/תפ_64581-08-23.csv,docx/תפ_64581-08-23.docx,data_master_csv,data_master_docx,39268.0,56820.0,תפ_64581-08-23,30.0,60.0,POSITIVE,גבוהה,50.0,weapon,2023.0,
תפ_64660-01-22,drugs,csv/תפ_64660-01-22.csv,docx/תפ_64660-01-22.docx,data_drugs_3k,new_try_unified_drugs,68597.0,64019.0,תפ_64660-01-22,33.0,60.0,POSITIVE,גבוהה,18.0,drugs,2022.0,
תפ_64678-09-14,drugs,csv/תפ_64678-09-14.csv,docx/תפ_64678-09-14.docx,new_try_drugs_copy,new_try_unified_drugs,16813.0,45954.0,תפ_64678-09-14,0.0,8.0,POSITIVE,גבוהה,2.0,drugs,2014.0,
תפ_64689-11-15,weapon,csv/תפ_64689-11-15.csv,docx/תפ_64689-11-15.docx,new_try_weapon_copy2,new_try_unified_weapon,26604.0,53816.0,תפ_64689-11-15,9.0,30.0,POSITIVE,גבוהה,14.0,weapon,2015.0,
תפ_64711-01-19,drugs,csv/תפ_64711-01-19.csv,docx/תפ_64711-01-19.docx,data_drugs_3k,new_try_unified_drugs,46815.0,62728.0,תפ_64711-01-19,10.0,24.0,POSITIVE,גבוהה,16.0,drugs,2019.0,
תפ_6474-08-20,weapon,csv/תפ_6474-08-20.csv,docx/תפ_6474-08-20.docx,5k_root,data_master_docx,8825.0,25595.0,תפ_6474-08-20,24.0,48.0,POSITIVE,גבוהה,6.0,weapon,2020.0,
תפ_64772-05-22,drugs,csv/תפ_64772-05-22.csv,docx/תפ_64772-05-22.docx,data_drugs_3k,new_try_unified_drugs,38693.0,57371.0,תפ_64772-05-22,10.0,20.0,POSITIVE,גבוהה,5.0,drugs,2022.0,
תפ_64832-01-15,weapon,csv/תפ_64832-01-15.csv,docx/תפ_64832-01-15.docx,data_5k,new_try_unified_weapon,28824.0,63855.0,תפ_64832-01-15,36.0,84.0,POSITIVE,גבוהה,11.0,weapon,2015.0,
תפ_64845-06-16,weapon,csv/תפ_64845-06-16.csv,docx/תפ_64845-06-16.docx,tal_data,tal_data,,,תפ_64845-06-16,12.0,36.0,POSITIVE,גבוהה,19.0,weapon,2016.0,
תפ_64901-07-24,drugs,csv/תפ_64901-07-24.csv,docx/תפ_64901-07-24.docx,tal_data,tal_data,,,תפ_64901-07-24,18.0,36.0,POSITIVE,גבוהה,17.0,drugs,2024.0,
תפ_6494-07-14,weapon,csv/תפ_6494-07-14.csv,docx/תפ_6494-07-14.docx,new_try_weapon_copy2,data_master_docx,25339.0,61971.0,תפ_6494-07-14,9.0,18.0,POSITIVE,גבוהה,12.0,weapon,2014.0,
תפ_64941-05-17,weapon,csv/תפ_64941-05-17.csv,docx/תפ_64941-05-17.docx,new_try_unified_weapon,new_try_unified_weapon,58152.0,75937.0,תפ_64941-05-17,6.0,18.0,POSITIVE,גבוהה,36.0,weapon,2017.0,
תפ_64950-06-16,weapon,csv/תפ_64950-06-16.csv,docx/תפ_64950-06-16.docx,new_try_weapon,new_try_unified_weapon,49769.0,58858.0,תפ_64950-06-16,60.0,96.0,POSITIVE,גבוהה,33.0,weapon,2016.0,
תפ_64990-12-16,weapon,csv/תפ_64990-12-16.csv,docx/תפ_64990-12-16.docx,data_5k,new_try_unified_weapon,18523.0,49326.0,תפ_64990-12-16,24.0,60.0,POSITIVE,גבוהה,9.0,weapon,2016.0,
תפ_64995-06-19,drugs,csv/תפ_64995-06-19.csv,docx/תפ_64995-06-19.docx,data_drugs_3k,new_try_unified_drugs,17528.0,50766.0,תפ_64995-06-19,0.0,15.0,POSITIVE,גבוהה,11.0,drugs,2019.0,
תפ_65068-11-22,drugs,csv/תפ_65068-11-22.csv,docx/תפ_65068-11-22.docx,data_drugs_3k,new_try_unified_drugs,46721.0,61089.0,תפ_65068-11-22,4.0,12.0,POSITIVE,גבוהה,16.0,drugs,2022.0,
תפ_65070-08-21,weapon,csv/תפ_65070-08-21.csv,docx/תפ_65070-08-21.docx,innovation_task_5k,data_master_docx,144421.0,84491.0,תפ_65070-08-21,108.0,156.0,POSITIVE,גבוהה,36.0,weapon,2021.0,
תפ_65090-05-24,weapon,csv/תפ_65090-05-24.csv,docx/תפ_65090-05-24.docx,new_try_weapon,data_master_docx,23828.0,52566.0,תפ_65090-05-24,24.0,48.0,POSITIVE,גבוהה,25.0,weapon,2024.0,
תפ_6514-03-23,weapon,csv/תפ_6514-03-23.csv,docx/תפ_6514-03-23.docx,new_try_weapon_copy2,data_master_docx,28290.0,54455.0,תפ_6514-03-23,12.0,36.0,POSITIVE,גבוהה,22.0,weapon,2023.0,
תפ_65260-11-15,drugs,csv/תפ_65260-11-15.csv,docx/תפ_65260-11-15.docx,data_drugs_3k,data_master_docx,45938.0,59182.0,תפ_65260-11-15,6.0,12.0,POSITIVE,גבוהה,13.0,drugs,2015.0,
תפ_65282-02-19,weapon,csv/תפ_65282-02-19.csv,docx/תפ_65282-02-19.docx,data_5k,new_try_unified_weapon,21900.0,30132.0,תפ_65282-02-19,10.0,30.0,POSITIVE,גבוהה,2.0,weapon,2019.0,
תפ_65292-07-23,drugs,csv/תפ_65292-07-23.csv,docx/תפ_65292-07-23.docx,new_try_unified_drugs,data_master_docx,26323.0,34150.0,תפ_65292-07-23,9.0,22.0,POSITIVE,גבוהה,12.0,drugs,2023.0,
תפ_65302-03-22,drugs,csv/תפ_65302-03-22.csv,docx/תפ_65302-03-22.docx,data_drugs_3k,data_master_docx,30054.0,54914.0,תפ_65302-03-22,15.0,36.0,POSITIVE,גבוהה,12.0,drugs,2022.0,
תפ_65310-11-21,weapon,csv/תפ_65310-11-21.csv,docx/תפ_65310-11-21.docx,new_try_weapon_copy,data_master_docx,26635.0,55356.0,תפ_65310-11-21,8.0,20.0,POSITIVE,גבוהה,9.0,weapon,2021.0,
תפ_6532-03-14,weapon,csv/תפ_6532-03-14.csv,docx/תפ_6532-03-14.docx,new_try_weapon_copy,new_try_unified_weapon,24349.0,50238.0,תפ_6532-03-14,8.0,18.0,POSITIVE,גבוהה,10.0,weapon,2014.0,
תפ_65378-12-19,weapon,csv/תפ_65378-12-19.csv,docx/תפ_65378-12-19.docx,new_try_unified_weapon,new_try_unified_weapon,24201.0,52737.0,תפ_65378-12-19,8.0,20.0,POSITIVE,גבוהה,17.0,weapon,2019.0,
תפ_65386-09-19,drugs,csv/תפ_65386-09-19.csv,docx/תפ_65386-09-19.docx,data_master_csv,new_try_unified_drugs,55917.0,85813.0,תפ_65386-09-19,24.0,40.0,POSITIVE,גבוהה,15.0,drugs,2019.0,
תפ_65394-01-24,drugs,csv/תפ_65394-01-24.csv,docx/תפ_65394-01-24.docx,tal_data,tal_data,,,תפ_65394-01-24,3.0,9.0,POSITIVE,גבוהה,13.0,drugs,2024.0,
תפ_65399-11-21,drugs,csv/תפ_65399-11-21.csv,docx/תפ_65399-11-21.docx,data_drugs_3k,data_master_docx,28368.0,32584.0,תפ_65399-11-21,6.0,15.0,POSITIVE,גבוהה,1.0,drugs,2021.0,
תפ_65412-06-23,weapon,csv/תפ_65412-06-23.csv,docx/תפ_65412-06-23.docx,data_unified_weapon,data_master_docx,20414.0,50222.0,תפ_65412-06-23,6.0,12.0,POSITIVE,גבוהה,4.0,weapon,2023.0,
תפ_6553-05-14,drugs,csv/תפ_6553-05-14.csv,docx/תפ_6553-05-14.docx,data_drugs_3k,new_try_unified_drugs,27606.0,62770.0,תפ_6553-05-14,6.0,12.0,POSITIVE,גבוהה,1.0,drugs,2014.0,
תפ_65573-01-18,drugs,csv/תפ_65573-01-18.csv,docx/תפ_65573-01-18.docx,data_drugs_3k,data_master_docx,70185.0,63673.0,תפ_65573-01-18,20.0,42.0,POSITIVE,גבוהה,16.0,drugs,2018.0,
תפ_65630-05-23,weapon,csv/תפ_65630-05-23.csv,docx/תפ_65630-05-23.docx,data_unified_weapon,new_try_unified_weapon,49311.0,62135.0,תפ_65630-05-23,42.0,78.0,POSITIVE,גבוהה,23.0,weapon,2023.0,
תפ_65636-05-18,drugs,csv/תפ_65636-05-18.csv,docx/תפ_65636-05-18.docx,new_try_drugs,data_master_docx,64559.0,65671.0,תפ_65636-05-18,10.0,24.0,POSITIVE,גבוהה,10.0,drugs,2018.0,
תפ_65646-12-23,weapon,csv/תפ_65646-12-23.csv,docx/תפ_65646-12-23.docx,new_try_weapon_copy2,new_try_unified_weapon,11246.0,46758.0,תפ_65646-12-23,14.0,32.0,POSITIVE,גבוהה,2.0,weapon,2023.0,
תפ_65677-11-15,weapon,csv/תפ_65677-11-15.csv,docx/תפ_65677-11-15.docx,new_try_weapon_copy,new_try_unified_weapon,29337.0,52621.0,תפ_65677-11-15,24.0,48.0,POSITIVE,גבוהה,2.0,weapon,2015.0,
תפ_65684-07-17,drugs,csv/תפ_65684-07-17.csv,docx/תפ_65684-07-17.docx,data_drugs_3k,data_master_docx,11655.0,44596.0,תפ_65684-07-17,0.0,12.0,POSITIVE,גבוהה,3.0,drugs,2017.0,
תפ_6574-09-21,drugs,csv/תפ_6574-09-21.csv,docx/תפ_6574-09-21.docx,data_drugs_3k,new_try_unified_drugs,16107.0,48298.0,תפ_6574-09-21,20.0,40.0,POSITIVE,גבוהה,6.0,drugs,2021.0,
תפ_65763-12-19,drugs,csv/תפ_65763-12-19.csv,docx/תפ_65763-12-19.docx,data_drugs_3k,data_master_docx,38757.0,57363.0,תפ_65763-12-19,10.0,26.0,POSITIVE,גבוהה,11.0,drugs,2019.0,שים לב לנסיבות ביצוע העבירה ומדיניות הענישה הנוהגת אני קובעת כי מתחם העונש ההולם נע בין 10 חודשים לבין 26 חודשי מאסר בפועל.
תפ_65828-06-20,drugs,csv/תפ_65828-06-20.csv,docx/תפ_65828-06-20.docx,data_drugs_3k,new_try_unified_drugs,54249.0,60755.0,תפ_65828-06-20,11.0,34.0,POSITIVE,גבוהה,15.0,drugs,2020.0,
תפ_65884-10-13,drugs,csv/תפ_65884-10-13.csv,docx/תפ_65884-10-13.docx,data_drugs_3k,new_try_unified_drugs,41290.0,61158.0,תפ_65884-10-13,18.0,60.0,POSITIVE,גבוהה,14.0,drugs,2013.0,
תפ_65958-12-15,weapon,csv/תפ_65958-12-15.csv,docx/תפ_65958-12-15.docx,new_try_unified_weapon,new_try_unified_weapon,21688.0,51650.0,תפ_65958-12-15,18.0,36.0,POSITIVE,גבוהה,15.0,weapon,2015.0,
תפ_65963-10-21,drugs,csv/תפ_65963-10-21.csv,docx/תפ_65963-10-21.docx,data_drugs_3k,data_master_docx,21404.0,50764.0,תפ_65963-10-21,24.0,48.0,POSITIVE,גבוהה,8.0,drugs,2021.0,
תפ_65985-03-17,drugs,csv/תפ_65985-03-17.csv,docx/תפ_65985-03-17.docx,data_drugs_3k,data_master_docx,22834.0,51178.0,תפ_65985-03-17,8.0,18.0,POSITIVE,גבוהה,8.0,drugs,2017.0,
תפ_6602-05-13,weapon,csv/תפ_6602-05-13.csv,docx/תפ_6602-05-13.docx,new_try_weapon_copy2,data_master_docx,21015.0,58375.0,תפ_6602-05-13,12.0,26.0,POSITIVE,גבוהה,15.0,weapon,2013.0,
תפ_66041-01-18,drugs,csv/תפ_66041-01-18.csv,docx/תפ_66041-01-18.docx,data_drugs_3k,new_try_unified_drugs,48034.0,59687.0,תפ_66041-01-18,18.0,36.0,POSITIVE,גבוהה,13.0,drugs,2018.0,
תפ_66110-11-23,weapon,csv/תפ_66110-11-23.csv,docx/תפ_66110-11-23.docx,data_unified_weapon,new_try_unified_weapon,28288.0,54299.0,תפ_66110-11-23,16.0,32.0,POSITIVE,גבוהה,14.0,weapon,2023.0,
תפ_66114-01-23,drugs,csv/תפ_66114-01-23.csv,docx/תפ_66114-01-23.docx,data_drugs_3k,data_master_docx,28203.0,54954.0,תפ_66114-01-23,6.0,16.0,POSITIVE,גבוהה,15.0,drugs,2023.0,
תפ_66127-07-23,weapon,csv/תפ_66127-07-23.csv,docx/תפ_66127-07-23.docx,new_try_weapon_copy2,new_try_unified_weapon,30803.0,64375.0,תפ_66127-07-23,32.0,54.0,POSITIVE,גבוהה,24.0,weapon,2023.0,
תפ_66147-10-13,drugs,csv/תפ_66147-10-13.csv,docx/תפ_66147-10-13.docx,data_drugs_3k,data_master_docx,19557.0,52976.0,תפ_66147-10-13,0.0,12.0,POSITIVE,גבוהה,13.0,drugs,2013.0,
תפ_66150-06-22,weapon,csv/תפ_66150-06-22.csv,docx/תפ_66150-06-22.docx,new_try_weapon,data_master_docx,23619.0,52803.0,תפ_66150-06-22,22.0,42.0,POSITIVE,גבוהה,12.0,weapon,2022.0,
תפ_66195-07-19,drugs,csv/תפ_66195-07-19.csv,docx/תפ_66195-07-19.docx,new_try_unified_drugs,new_try_unified_drugs,21028.0,50281.0,תפ_66195-07-19,0.0,12.0,POSITIVE,גבוהה,4.0,drugs,2019.0,
תפ_66306-03-19,drugs,csv/תפ_66306-03-19.csv,docx/תפ_66306-03-19.docx,data_drugs_3k,new_try_unified_drugs,35096.0,59819.0,תפ_66306-03-19,10.0,24.0,POSITIVE,גבוהה,42.0,drugs,2019.0,
תפ_66310-07-17,weapon,csv/תפ_66310-07-17.csv,docx/תפ_66310-07-17.docx,new_try_weapon_copy,data_wep_2020,50198.0,63121.0,תפ_66310-07-17,12.0,36.0,POSITIVE,גבוהה,20.0,weapon,2017.0,
תפ_66319-05-20,weapon,csv/תפ_66319-05-20.csv,docx/תפ_66319-05-20.docx,new_try_weapon,new_try_unified_weapon,31803.0,53688.0,תפ_66319-05-20,18.0,36.0,POSITIVE,גבוהה,28.0,weapon,2020.0,
תפ_66385-03-22,weapon,csv/תפ_66385-03-22.csv,docx/תפ_66385-03-22.docx,new_try_weapon_copy,data_master_docx,73410.0,67640.0,תפ_66385-03-22,20.0,45.0,POSITIVE,גבוהה,22.0,weapon,2022.0,
תפ_66430-05-20,weapon,csv/תפ_66430-05-20.csv,docx/תפ_66430-05-20.docx,new_try_weapon,data_master_docx,28058.0,56870.0,תפ_66430-05-20,20.0,40.0,POSITIVE,גבוהה,22.0,weapon,2020.0,
תפ_66437-07-20,drugs,csv/תפ_66437-07-20.csv,docx/תפ_66437-07-20.docx,data_drugs_3k,new_try_unified_drugs,46843.0,62168.0,תפ_66437-07-20,30.0,60.0,POSITIVE,גבוהה,28.0,drugs,2020.0,
תפ_66475-11-16,drugs,csv/תפ_66475-11-16.csv,docx/תפ_66475-11-16.docx,data_drugs_3k,new_try_unified_drugs,21537.0,51048.0,תפ_66475-11-16,5.0,12.0,POSITIVE,גבוהה,8.0,drugs,2016.0,
תפ_66542-05-20,weapon,csv/תפ_66542-05-20.csv,docx/תפ_66542-05-20.docx,data_master_csv,data_master_docx,32510.0,53822.0,תפ_66542-05-20,8.0,24.0,POSITIVE,גבוהה,28.0,weapon,2020.0,
תפ_66547-03-23,drugs,csv/תפ_66547-03-23.csv,docx/תפ_66547-03-23.docx,data_drugs_3k,new_try_unified_drugs,30869.0,55247.0,תפ_66547-03-23,0.0,8.0,POSITIVE,גבוהה,8.0,drugs,2023.0,
תפ_6659-02-21,drugs,csv/תפ_6659-02-21.csv,docx/תפ_6659-02-21.docx,data_drugs_3k,data_master_docx,38473.0,57755.0,תפ_6659-02-21,15.0,36.0,POSITIVE,גבוהה,21.0,drugs,2021.0,
תפ_6660-07-15,drugs,csv/תפ_6660-07-15.csv,docx/תפ_6660-07-15.docx,data_drugs_3k,data_master_docx,17258.0,46000.0,תפ_6660-07-15,4.0,14.0,POSITIVE,גבוהה,7.0,drugs,2015.0,
תפ_66715-02-24,drugs,csv/תפ_66715-02-24.csv,docx/תפ_66715-02-24.docx,tal_data,tal_data,,,תפ_66715-02-24,36.0,60.0,POSITIVE,גבוהה,16.0,drugs,2024.0,
תפ_66741-06-22,weapon,csv/תפ_66741-06-22.csv,docx/תפ_66741-06-22.docx,5k_archive,data_master_docx,14839.0,26723.0,תפ_66741-06-22,8.0,24.0,POSITIVE,גבוהה,4.0,weapon,2022.0,
תפ_66755-06-20,drugs,csv/תפ_66755-06-20.csv,docx/תפ_66755-06-20.docx,data_drugs_3k,data_master_docx,21910.0,49361.0,תפ_66755-06-20,12.0,24.0,POSITIVE,גבוהה,6.0,drugs,2020.0,
תפ_6677-02-21,drugs,csv/תפ_6677-02-21.csv,docx/תפ_6677-02-21.docx,data_drugs_3k,data_master_docx,22352.0,31901.0,תפ_6677-02-21,3.0,12.0,POSITIVE,גבוהה,9.0,drugs,2021.0,
תפ_6678-12-20,drugs,csv/תפ_6678-12-20.csv,docx/תפ_6678-12-20.docx,data_drugs_3k,new_try_unified_drugs,42243.0,61203.0,תפ_6678-12-20,12.0,36.0,POSITIVE,גבוהה,13.0,drugs,2020.0,
תפ_6681-09-21,drugs,csv/תפ_6681-09-21.csv,docx/תפ_6681-09-21.docx,data_drugs_3k,new_try_unified_drugs,61872.0,66435.0,תפ_6681-09-21,36.0,72.0,POSITIVE,גבוהה,6.0,drugs,2021.0,
תפ_66810-03-24,drugs,csv/תפ_66810-03-24.csv,docx/תפ_66810-03-24.docx,tal_data,tal_data,,,תפ_66810-03-24,4.0,10.0,POSITIVE,גבוהה,11.0,drugs,2024.0,
תפ_66877-03-22,drugs,csv/תפ_66877-03-22.csv,docx/תפ_66877-03-22.docx,data_master_csv,data_drugs,41477.0,57939.0,תפ_66877-03-22,18.0,36.0,POSITIVE,גבוהה,15.0,drugs,2022.0,בשמים לב לנסיבות ביצוע העבירה ומדיניות הענישה הנוהגת אני קובעת כי מתחם העונש ההולם נע בין 18 חודשים לבין 36 חודשים.
תפ_66889-01-22,drugs,csv/תפ_66889-01-22.csv,docx/תפ_66889-01-22.docx,data_drugs_3k,data_master_docx,49913.0,66736.0,תפ_66889-01-22,0.0,12.0,POSITIVE,גבוהה,44.0,drugs,2022.0,
תפ_66893-12-21,weapon,csv/תפ_66893-12-21.csv,docx/תפ_66893-12-21.docx,new_try_weapon_copy,data_master_docx,45981.0,60471.0,תפ_66893-12-21,30.0,42.0,POSITIVE,גבוהה,35.0,weapon,2021.0,
תפ_66922-03-22,drugs,csv/תפ_66922-03-22.csv,docx/תפ_66922-03-22.docx,data_drugs_3k,data_drugs,30754.0,56601.0,תפ_66922-03-22,6.0,18.0,POSITIVE,גבוהה,10.0,drugs,2022.0,
תפ_66939-01-17,drugs,csv/תפ_66939-01-17.csv,docx/תפ_66939-01-17.docx,data_drugs_3k,new_try_unified_drugs,27386.0,81062.0,תפ_66939-01-17,0.0,12.0,POSITIVE,גבוהה,2.0,drugs,2017.0,
תפ_6695-10-23,weapon,csv/תפ_6695-10-23.csv,docx/תפ_6695-10-23.docx,data_master_csv,new_try_unified_weapon,8685.0,45424.0,תפ_6695-10-23,24.0,48.0,POSITIVE,גבוהה,2.0,weapon,2023.0,
תפ_66974-11-17,drugs,csv/תפ_66974-11-17.csv,docx/תפ_66974-11-17.docx,data_drugs_3k,data_master_docx,23713.0,52831.0,תפ_66974-11-17,14.0,26.0,POSITIVE,גבוהה,8.0,drugs,2017.0,
תפ_66982-09-16,drugs,csv/תפ_66982-09-16.csv,docx/תפ_66982-09-16.docx,data_drugs_3k,new_try_unified_drugs,35880.0,40969.0,תפ_66982-09-16,3.0,5.0,POSITIVE,גבוהה,9.0,drugs,2016.0,
תפ_67009-02-23,drugs,csv/תפ_67009-02-23.csv,docx/תפ_67009-02-23.docx,data_drugs_3k,new_try_unified_drugs,18159.0,49152.0,תפ_67009-02-23,3.0,12.0,POSITIVE,גבוהה,2.0,drugs,2023.0,
תפ_67029-11-18,drugs,csv/תפ_67029-11-18.csv,docx/תפ_67029-11-18.docx,data_drugs_3k,new_try_unified_drugs,41993.0,57668.0,תפ_67029-11-18,6.0,15.0,POSITIVE,גבוהה,16.0,drugs,2018.0,
תפ_67098-08-24,weapon,csv/תפ_67098-08-24.csv,docx/תפ_67098-08-24.docx,tal_data,tal_data,,,תפ_67098-08-24,90.0,144.0,POSITIVE,גבוהה,10.0,weapon,2024.0,
תפ_67105-12-14,drugs,csv/תפ_67105-12-14.csv,docx/תפ_67105-12-14.docx,data_drugs_3k,data_master_docx,52715.0,76796.0,תפ_67105-12-14,0.0,8.0,POSITIVE,גבוהה,8.0,drugs,2014.0,
תפ_6712-06-14,drugs,csv/תפ_6712-06-14.csv,docx/תפ_6712-06-14.docx,new_try_drugs_copy2,data_master_docx,19108.0,48895.0,תפ_6712-06-14,6.0,18.0,POSITIVE,גבוהה,1.0,drugs,2014.0,
תפ_67133-03-19,drugs,csv/תפ_67133-03-19.csv,docx/תפ_67133-03-19.docx,new_try_unified_drugs,data_master_docx,34441.0,37259.0,תפ_67133-03-19,3.0,9.0,POSITIVE,גבוהה,5.0,drugs,2019.0,
תפ_67160-08-21,drugs,csv/תפ_67160-08-21.csv,docx/תפ_67160-08-21.docx,data_drugs_3k,data_master_docx,11437.0,46889.0,תפ_67160-08-21,9.0,24.0,POSITIVE,גבוהה,3.0,drugs,2021.0,
תפ_67234-06-20,drugs,csv/תפ_67234-06-20.csv,docx/תפ_67234-06-20.docx,data_drugs_3k,new_try_unified_drugs,46102.0,59501.0,תפ_67234-06-20,10.0,24.0,POSITIVE,גבוהה,16.0,drugs,2020.0,
תפ_67313-08-23,drugs,csv/תפ_67313-08-23.csv,docx/תפ_67313-08-23.docx,tal_data,tal_data,,,תפ_67313-08-23,20.0,42.0,POSITIVE,גבוהה,6.0,drugs,2023.0,
תפ_6733-05-15,weapon,csv/תפ_6733-05-15.csv,docx/תפ_6733-05-15.docx,data_unified_weapon,data_master_docx,11844.0,26943.0,תפ_6733-05-15,2.0,10.0,POSITIVE,גבוהה,6.0,weapon,2015.0,
תפ_67342-07-18,drugs,csv/תפ_67342-07-18.csv,docx/תפ_67342-07-18.docx,data_drugs_3k,data_master_docx,43452.0,74937.0,תפ_67342-07-18,18.0,60.0,POSITIVE,גבוהה,6.0,drugs,2018.0,
תפ_67356-12-21,weapon,csv/תפ_67356-12-21.csv,docx/תפ_67356-12-21.docx,new_try_weapon,data_master_docx,42796.0,61921.0,תפ_67356-12-21,30.0,42.0,POSITIVE,גבוהה,34.0,weapon,2021.0,
תפ_67359-02-24,drugs,csv/תפ_67359-02-24.csv,docx/תפ_67359-02-24.docx,data_drugs_3k,data_master_docx,26417.0,52761.0,תפ_67359-02-24,13.0,26.0,POSITIVE,גבוהה,7.0,drugs,2024.0,
תפ_67387-08-23,weapon,csv/תפ_67387-08-23.csv,docx/תפ_67387-08-23.docx,new_try_weapon,data_master_docx,31607.0,53271.0,תפ_67387-08-23,24.0,48.0,POSITIVE,גבוהה,10.0,weapon,2023.0,
תפ_67437-05-24,weapon,csv/תפ_67437-05-24.csv,docx/תפ_67437-05-24.docx,data_unified_weapon,data_master_docx,37840.0,59765.0,תפ_67437-05-24,28.0,48.0,POSITIVE,גבוהה,31.0,weapon,2024.0,
תפ_67454-11-20,weapon,csv/תפ_67454-11-20.csv,docx/תפ_67454-11-20.docx,new_try_weapon,data_master_docx,27833.0,53905.0,תפ_67454-11-20,20.0,48.0,POSITIVE,גבוהה,26.0,weapon,2020.0,
תפ_67471-06-18,drugs,csv/תפ_67471-06-18.csv,docx/תפ_67471-06-18.docx,data_drugs_3k,new_try_unified_drugs,70178.0,75923.0,תפ_67471-06-18,9.0,18.0,POSITIVE,גבוהה,39.0,drugs,2018.0,
תפ_67472-09-19,drugs,csv/תפ_67472-09-19.csv,docx/תפ_67472-09-19.docx,data_drugs_3k,new_try_unified_drugs,35780.0,56028.0,תפ_67472-09-19,9.0,24.0,POSITIVE,גבוהה,4.0,drugs,2019.0,
תפ_67473-10-21,drugs,csv/תפ_67473-10-21.csv,docx/תפ_67473-10-21.docx,data_drugs_3k,data_master_docx,25119.0,53629.0,תפ_67473-10-21,8.0,18.0,POSITIVE,גבוהה,10.0,drugs,2021.0,
תפ_6749-09-22,drugs,csv/תפ_6749-09-22.csv,docx/תפ_6749-09-22.docx,data_drugs_3k,data_drugs,33120.0,982327.0,תפ_6749-09-22,12.0,24.0,POSITIVE,גבוהה,4.0,drugs,2022.0,"סבורני, כי מתחם העונש ההולם מקרה זה הינו החל משנת מאסר ועד 24 חודשים, לצד ענישה נלווית."
תפ_67527-03-18,drugs,csv/תפ_67527-03-18.csv,docx/תפ_67527-03-18.docx,data_unified_drugs,data_master_docx,48852.0,60468.0,תפ_67527-03-18,54.0,90.0,POSITIVE,גבוהה,25.0,drugs,2018.0,
תפ_67545-11-21,drugs,csv/תפ_67545-11-21.csv,docx/תפ_67545-11-21.docx,data_unified_drugs,new_try_unified_drugs,25279.0,33511.0,תפ_67545-11-21,12.0,24.0,POSITIVE,גבוהה,3.0,drugs,2021.0,
תפ_67580-11-19,drugs,csv/תפ_67580-11-19.csv,docx/תפ_67580-11-19.docx,data_drugs_3k,new_try_unified_drugs,20919.0,48986.0,תפ_67580-11-19,9.0,18.0,POSITIVE,גבוהה,2.0,drugs,2019.0,
תפ_67646-05-24,drugs,csv/תפ_67646-05-24.csv,docx/תפ_67646-05-24.docx,new_try_unified_drugs,data_master_docx,49794.0,62216.0,תפ_67646-05-24,12.0,24.0,POSITIVE,גבוהה,15.0,drugs,2024.0,
תפ_67855-03-22,weapon,csv/תפ_67855-03-22.csv,docx/תפ_67855-03-22.docx,new_try_unified_weapon,new_try_unified_weapon,24634.0,32115.0,תפ_67855-03-22,10.0,30.0,POSITIVE,גבוהה,12.0,weapon,2022.0,
תפ_6788-06-16,drugs,csv/תפ_6788-06-16.csv,docx/תפ_6788-06-16.docx,data_drugs_3k,new_try_unified_drugs,61757.0,80207.0,תפ_6788-06-16,18.0,48.0,POSITIVE,גבוהה,20.0,drugs,2016.0,
תפ_67911-11-22,drugs,csv/תפ_67911-11-22.csv,docx/תפ_67911-11-22.docx,data_drugs_3k,new_try_unified_drugs,46788.0,67301.0,תפ_67911-11-22,9.0,24.0,POSITIVE,גבוהה,16.0,drugs,2022.0,
תפ_67913-02-19,drugs,csv/תפ_67913-02-19.csv,docx/תפ_67913-02-19.docx,data_drugs_3k,new_try_unified_drugs,14995.0,47425.0,תפ_67913-02-19,0.0,5.0,POSITIVE,גבוהה,3.0,drugs,2019.0,
תפ_6793-04-23,drugs,csv/תפ_6793-04-23.csv,docx/תפ_6793-04-23.docx,data_drugs_3k,new_try_unified_drugs,40062.0,58694.0,תפ_6793-04-23,12.0,28.0,POSITIVE,גבוהה,20.0,drugs,2023.0,
