canonical_id,extracted_citation,normalized
תפ_52964-03-22,תפ (חי') 52964-03-22,תפ_52964-03-22
תפ_53043-09-20,תפ (אש') 53043-09-20,תפ_53043-09-20
תפ_52895-01-18,תפ (מרכז) 52895-01-18,תפ_52895-01-18
תפ_53154-06-12,"תפ (ב""ש) 53154-06-12",תפ_53154-06-12
תפ_53169-10-13,תפ (י-ם) 53169-10-13,תפ_53169-10-13
תפ_53220-09-24,"תפ (ב""ש) 53220-09-24",תפ_53220-09-24
תפ_53239-10-21,תפ (עכו) 53239-10-21,תפ_53239-10-21
תפ_52681-11-11,תפ (רמ') 52681-11-11,תפ_52681-11-11
תפ_533-10-16,"תפ (ב""ש) 533-10-16",תפ_533-10-16
תפ_53339-09-22,תפ (מרכז) 53339-09-22,תפ_53339-09-22
תפ_53489-02-13,תפ (טב') 53489-02-13,תפ_53489-02-13
תפ_535-12,"תפ (כ""ס) 535-12",תפ_535-12
תפ_53377-09-22,תפ (י-ם) 53377-09-22,תפ_53377-09-22
תפ_53431-02-22,"תפ (ב""ש) 53431-02-22",תפ_53431-02-22
תפ_53521-04-24,תפ (חי') 53521-04-24,תפ_53521-04-24
תפ_5361-06-08,תפ (חד') 5361-06-08,תפ_5361-06-08
תפ_5362-12-09,"תפ (כ""ס) 5362-12-09",תפ_5362-12-09
תפ_53603-11-13,תפ (רמ') 53603-11-13,תפ_53603-11-13
תפ_53612-08-20,"תפ (ב""ש) 53612-08-20",תפ_53612-08-20
תפ_53633-09-22,תפ (נצ') 53633-09-22,תפ_53633-09-22
תפ_53715-12-15,תפ (י-ם) 53715-12-15,תפ_53715-12-15
תפ_53669-03-22,תפ (חי') 53669-03-22,תפ_53669-03-22
תפ_53585-08-10,"תפ (פ""ת) 53585-08-10",תפ_53585-08-10
תפ_53496-03-18,"תפ (ב""ש) 53496-03-18",תפ_53496-03-18
תפ_53772-07-17,"תפ (ב""ש) 53772-07-17",תפ_53772-07-17
תפ_53797-04-15,"תפ (ב""ש) 53797-04-15",תפ_53797-04-15
תפ_53615-01-19,תפ (מרכז) 53615-01-19,תפ_53615-01-19
תפ_53871-07-24,תפ (חי') 53871-07-24,תפ_53871-07-24
תפ_5372-09,תפ (נת') 5372-09,תפ_5372-09
תפ_53860-09-14,"תפ (פ""ת) 53860-09-14",תפ_53860-09-14
תפ_5388-11-13,תפ (מרכז) 5388-11-13,תפ_5388-11-13
תפ_53784-12-13,תפ (י-ם) 53784-12-13,תפ_53784-12-13
תפ_54083-05-20,תפ (חי') 54083-05-20,תפ_54083-05-20
תפ_53539-11-17,תפ (י-ם) 53539-11-17,תפ_53539-11-17
תפ_53954-11-22,תפ (חי') 53954-11-22,תפ_53954-11-22
תפ_54104-07-12,תפ (חי') 54104-07-12,תפ_54104-07-12
תפ_53938-12-12,תפ (רמ') 53938-12-12,תפ_53938-12-12
תפ_54132-03-21,תפ (חי') 54132-03-21,תפ_54132-03-21
תפ_5418-07,תפ (י-ם) 5418/07,תפ_5418-07
תפ_54202-12-21,תפ (חי') 54202-12-21,תפ_54202-12-21
תפ_53985-01-16,"תפ (ת""א) 53985-01-16",תפ_53985-01-16
תפ_54150-10-13,תפ (מרכז) 54150-10-13,תפ_54150-10-13
תפ_54202-01-23,תפ (י-ם) 54202-01-23,תפ_54202-01-23
תפ_54230-03-21,"תפ (ב""ש) 54230-03-21",תפ_54230-03-21
תפ_54322-01-12,תפ (מרכז) 54322-01-12,תפ_54322-01-12
תפ_54384-09-19,"תפ (ב""ש) 54384-09-19",תפ_54384-09-19
תפ_54308-12-18,תפ (חי') 54308-12-18,תפ_54308-12-18
תפ_54232-11-10,תפ (חי') 54232-11-10,תפ_54232-11-10
תפ_54418-06-19,"תפ (כ""ס) 54418-06-19",תפ_54418-06-19
תפ_54444-04-22,תפ (חי') 54444-04-22,תפ_54444-04-22
תפ_54455-01-21,תפ (חי') 54455-01-21,תפ_54455-01-21
תפ_54514-04-22,תפ (חי') 54514-04-22,תפ_54514-04-22
תפ_54568-08-24,תפ (חי') 54568-08-24,תפ_54568-08-24
תפ_54432-02-17,תפ (חי') 54432-02-17,תפ_54432-02-17
תפ_54526-06-15,תפ (חי') 54526-06-15,תפ_54526-06-15
תפ_54337-05-21,תפ (י-ם) 54337-05-21,תפ_54337-05-21
תפ_54607-07-19,"תפ (ב""ש) 54607-07-19",תפ_54607-07-19
תפ_54611-02-22,תפ (נת') 54611-02-22,תפ_54611-02-22
תפ_54653-03-21,תפ (י-ם) 54653-03-21,תפ_54653-03-21
תפ_54640-06-24,תפ (י-ם) 54640-06-24,תפ_54640-06-24
תפ_54338-03-21,תפ (נצ') 54338-03-21,תפ_54338-03-21
תפ_54664-10-22,תפ (י-ם) 54664-10-22,תפ_54664-10-22
תפ_54703-08-17,תפ (רמ') 54703-08-17,תפ_54703-08-17
תפ_5478-07-09,תפ (חד') 5478-07-09,תפ_5478-07-09
תפ_54719-09-20,תפ (מרכז) 54719-09-20,תפ_54719-09-20
תפ_54764-01-20,תפ (חי') 54764-01-20,תפ_54764-01-20
תפ_54615-03-16,תפ (י-ם) 54615-03-16,תפ_54615-03-16
תפ_54551-10-23,תפ (י-ם) 54551-10-23,תפ_54551-10-23
תפ_54807-01-21,"תפ (ב""ש) 54807-01-21",תפ_54807-01-21
תפ_54852-03-21,תפ (מרכז) 54852-03-21,תפ_54852-03-21
תפ_5484-03,תפ (טב') 5484/03,תפ_5484-03
תפ_5497-08-10,תפ (חי') 5497-08-10,תפ_5497-08-10
תפ_549-97,תפ (י-ם) 549/97,תפ_549-97
תפ_5497-11-08,תפ (חי') 5497-11-08,תפ_5497-11-08
תפ_54879-08-16,תפ (חי') 54879-08-16,תפ_54879-08-16
תפ_55-08,תפ 55/08,תפ_55-08
תפ_55054-02-20,"תפ (ב""ש) 55054-02-20",תפ_55054-02-20
תפ_55185-02-20,"תפ (ב""ש) 55185-02-20",תפ_55185-02-20
תפ_55188-10-17,תפ (מרכז) 55188-10-17,תפ_55188-10-17
תפ_55262-07-18,תפ (רמ') 55262-07-18,תפ_55262-07-18
תפ_553-06-14,תפ (חי') 553-06-14,תפ_553-06-14
תפ_55670-06-17,"תפ (ב""ש) 55670-06-17",תפ_55670-06-17
תפ_55664-02-14,תפ (חי') 55664-02-14,תפ_55664-02-14
תפ_5578-08-19,תפ (חי') 5578-08-19,תפ_5578-08-19
תפ_55908-09-17,תפ (חי') 55908-09-17,תפ_55908-09-17
תפ_55877-12-22,תפ (רמ') 55877-12-22,תפ_55877-12-22
תפ_55229-09-11,תפ (י-ם) 55229-09-11,תפ_55229-09-11
תפ_56031-10-19,תפ (חי') 56031-10-19,תפ_56031-10-19
תפ_56119-02-13,"תפ (ת""א) 56119-02-13",תפ_56119-02-13
תפ_5622-08,"תפ (ב""ש) 5622/08",תפ_5622-08
תפ_56232-12-14,"תפ (ב""ש) 56232-12-14",תפ_56232-12-14
תפ_56282-02-12,"תפ (ב""ש) 56282-02-12",תפ_56282-02-12
תפ_56149-01-15,תפ (מרכז) 56149-01-15,תפ_56149-01-15
תפ_56073-05-18,תפ (י-ם) 56073-05-18,תפ_56073-05-18
תפ_56064-01-14,"תפ (ב""ש) 56064-01-14",תפ_56064-01-14
תפ_56385-11-16,"תפ (ת""א) 56385-11-16",תפ_56385-11-16
תפ_56328-06-22,תפ (חי') 56328-06-22,תפ_56328-06-22
תפ_5647-03-12,תפ (מרכז) 5647-03-12,תפ_5647-03-12
תפ_5647-03-12_2,תפ (מרכז) 5647-03-12,תפ_5647-03-12
תפ_56374-05-19,תפ (י-ם) 56374-05-19,תפ_56374-05-19
תפ_56488-05-19,"תפ (ת""א) 56488-05-19",תפ_56488-05-19
תפ_56256-11-15,תפ (י-ם) 56256-11-15,תפ_56256-11-15
תפ_56601-02-14,תפ (י-ם) 56601-02-14,תפ_56601-02-14
תפ_56718-02-15,תפ (י-ם) 56718-02-15,תפ_56718-02-15
תפ_56677-02-23,תפ (מרכז) 56677-02-23,תפ_56677-02-23
תפ_56731-07-23,תפ (חי') 56731-07-23,תפ_56731-07-23
תפ_56714-06-19,תפ (רמ') 56714-06-19,תפ_56714-06-19
תפ_56739-09-20,"תפ (ב""ש) 56739-09-20",תפ_56739-09-20
תפ_56603-08-17,תפ (רמ') 56603-08-17,תפ_56603-08-17
תפ_56421-08-23,"תפ (ב""ש) 56421-08-23",תפ_56421-08-23
תפ_56762-03-21,"תפ (ב""ש) 56762-03-21",תפ_56762-03-21
תפ_56792-09-17,"תפ (כ""ס) 56792-09-17",תפ_56792-09-17
תפ_56177-03-18,תפ (י-ם) 56177-03-18,תפ_56177-03-18
תפ_5683-04-21,"תפ (ב""ש) 5683-04-21",תפ_5683-04-21
תפ_56860-05-22,"תפ (ב""ש) 56860-05-22",תפ_56860-05-22
תפ_56900-11-18,"תפ (ב""ש) 56900-11-18",תפ_56900-11-18
תפ_57002-03-23,תפ (י-ם) 57002-03-23,תפ_57002-03-23
תפ_57001-11-21,תפ (חי') 57001-11-21,תפ_57001-11-21
תפ_57000-05-22,"תפ (ב""ש) 57000-05-22",תפ_57000-05-22
תפ_57020-05-22,"תפ (ב""ש) 57020-05-22",תפ_57020-05-22
תפ_57124-10-10,"תפ (ב""ש) 57124-10-10",תפ_57124-10-10
תפ_5711-02-09,תפ (חי') 5711-02-09,תפ_5711-02-09
תפ_57218-12-15,תפ (חי') 57218-12-15,תפ_57218-12-15
תפ_5678-01-09,תפ (חי') 5678-01-09,תפ_5678-01-09
תפ_57267-09-20,תפ (חי') 57267-09-20,תפ_57267-09-20
תפ_57272-12-20,"תפ (ב""ש) 57272-12-20",תפ_57272-12-20
תפ_57270-05-13,תפ (י-ם) 57270-05-13,תפ_57270-05-13
תפ_57283-05-21,תפ (י-ם) 57283-05-21,תפ_57283-05-21
תפ_5739-01-09,תפ (חי') 5739-01-09,תפ_5739-01-09
תפ_5735-06-11,תפ (י-ם) 5735-06-11,תפ_5735-06-11
תפ_57526-07-21,תפ (מרכז) 57526-07-21,תפ_57526-07-21
תפ_57498-03-19,תפ (י-ם) 57498-03-19,תפ_57498-03-19
תפ_57404-07-24,תפ (חי') 57404-07-24,תפ_57404-07-24
תפ_57474-07-15,תפ (חי') 57474-07-15,תפ_57474-07-15
תפ_57425-01-22,תפ (י-ם) 57425-01-22,תפ_57425-01-22
תפ_57220-05-15,תפ (י-ם) 57220-05-15,תפ_57220-05-15
תפ_57539-11-15,תפ (נצ') 57539-11-15,תפ_57539-11-15
תפ_57628-05-17,תפ (י-ם) 57628-05-17,תפ_57628-05-17
תפ_57667-01-14,תפ (רמ') 57667-01-14,תפ_57667-01-14
תפ_57687-05-22,"תפ (ב""ש) 57687-05-22",תפ_57687-05-22
תפ_57787-12-14,"תפ (ת""א) 57787-12-14",תפ_57787-12-14
תפ_57729-11-19,תפ (מרכז) 57729-11-19,תפ_57729-11-19
תפ_5779-09-21,תפ (חד') 5779-09-21,תפ_5779-09-21
תפ_57854-03-23,"תפ (ב""ש) 57854-03-23",תפ_57854-03-23
תפ_57822-04-18,תפ (י-ם) 57822-04-18,תפ_57822-04-18
תפ_57609-12-16,תפ (רמ') 57609-12-16,תפ_57609-12-16
תפ_5789-11-08,"תפ (פ""ת) 5789-11-08",תפ_5789-11-08
תפ_5795-07-14,תפ (מרכז) 5795-07-14,תפ_5795-07-14
תפ_57618-05-17,תפ (י-ם) 57618-05-17,תפ_57618-05-17
תפ_57972-08-24,"תפ (ת""א) 57972-08-24",תפ_57972-08-24
תפ_57965-03-15,תפ (חי') 57965-03-15,תפ_57965-03-15
תפ_57996-05-20,תפ (י-ם) 57996-05-20,תפ_57996-05-20
תפ_58027-12-21,תפ (מרכז) 58027-12-21,תפ_58027-12-21
תפ_5815-05-18,תפ (רמ') 5815-05-18,תפ_5815-05-18
תפ_58148-11-14,"תפ (ת""א) 58148-11-14",תפ_58148-11-14
תפ_58061-02-19,"תפ (כ""ס) 58061-02-19",תפ_58061-02-19
תפ_57474-03-19,תפ (י-ם) 57474-03-19,תפ_57474-03-19
תפ_57707-05-20,תפ (נצ') 57707-05-20,תפ_57707-05-20
תפ_58413-06-17,תפ (י-ם) 58413-06-17,תפ_58413-06-17
תפ_582-12-10,תפ (י-ם) 582-12-10,תפ_582-12-10
תפ_58511-01-20,תפ (חי') 58511-01-20,תפ_58511-01-20
תפ_57914-10-13,תפ (מרכז) 57914-10-13,תפ_57914-10-13
תפ_5857-01-10,תפ (רמ') 5857-01-10,תפ_5857-01-10
תפ_58621-06-19,תפ (רמ') 58621-06-19,תפ_58621-06-19
תפ_58626-07-22,תפ (י-ם) 58626-07-22,תפ_58626-07-22
תפ_58453-07-22,"תפ (כ""ס) 58453-07-22",תפ_58453-07-22
תפ_58599-05-12,תפ (חי') 58599-05-12,תפ_58599-05-12
תפ_58206-07-18,תפ (רמ') 58206-07-18,תפ_58206-07-18
תפ_58698-11-18,תפ (חי') 58698-11-18,תפ_58698-11-18
תפ_58701-01-20,תפ (חי') 58701-01-20,תפ_58701-01-20
תפ_58773-08-21,"תפ (ת""א) 58773-08-21",תפ_58773-08-21
תפ_58774-07-22,תפ (חי') 58774-07-22,תפ_58774-07-22
תפ_58770-07-22,תפ (חי') 58770-07-22,תפ_58770-07-22
תפ_5864-06-11,תפ (י-ם) 5864-06-11,תפ_5864-06-11
תפ_59004-08-23,תפ (מרכז) 59004-08-23,תפ_59004-08-23
תפ_59003-05-24,"תפ (ב""ש) 59003-05-24",תפ_59003-05-24
תפ_58852-03-21,תפ (מרכז) 58852-03-21,תפ_58852-03-21
תפ_58960-01-13,תפ (רמ') 58960-01-13,תפ_58960-01-13
תפ_58916-11-22,תפ (נת') 58916-11-22,תפ_58916-11-22
תפ_59033-11-10,תפ (מרכז) 59033-11-10,תפ_59033-11-10
תפ_59298-02-24,תפ (חי') 59298-02-24,תפ_59298-02-24
תפ_59067-10-21,תפ (י-ם) 59067-10-21,תפ_59067-10-21
תפ_59369-03-18,תפ (י-ם) 59369-03-18,תפ_59369-03-18
תפ_59464-09-23,תפ (חי') 59464-09-23,תפ_59464-09-23
תפ_5956-08,תפ (י-ם) 5956/08,תפ_5956-08
תפ_59488-11-21,תפ (חי') 59488-11-21,תפ_59488-11-21
תפ_5963-00,תפ (נצ') 5963-00,תפ_5963-00
תפ_5963-12-22,תפ (רמ') 5963-12-22,תפ_5963-12-22
תפ_59796-01-22,תפ (חי') 59796-01-22,תפ_59796-01-22
תפ_59893-06-14,תפ (רמ') 59893-06-14,תפ_59893-06-14
תפ_59260-03-16,"תפ (ת""א) 59260-03-16",תפ_59260-03-16
תפ_59911-06-21,תפ (עכו) 59911-06-21,תפ_59911-06-21
תפ_59533-10-15,"תפ (ת""א) 59533-10-15",תפ_59533-10-15
תפ_59967-01-13,"תפ (ת""א) 59967-01-13",תפ_59967-01-13
תפ_59934-02-24,תפ (חי') 59934-02-24,תפ_59934-02-24
תפ_6003-07,תפ (חי') 6003/07,תפ_6003-07
תפ_59614-09-23,תפ (חי') 59614-09-23,תפ_59614-09-23
תפ_59422-07-14,"תפ (ב""ש) 59422-07-14",תפ_59422-07-14
תפ_60097-03-15,תפ (אש') 60097-03-15,תפ_60097-03-15
תפ_6012-07,תפ (חי') 6012/07,תפ_6012-07
תפ_60153-06-22,תפ (רמ') 60153-06-22,תפ_60153-06-22
תפ_6015-08,"תפ (ת""א) 6015/08",תפ_6015-08
תפ_59812-02-16,תפ (מרכז) 59812-02-16,תפ_59812-02-16
תפ_6018-09-08,תפ (מרכז) 6018-09-08,תפ_6018-09-08
תפ_60226-03-19,תפ (י-ם) 60226-03-19,תפ_60226-03-19
תפ_60471-05-12,תפ (י-ם) 60471-05-12,תפ_60471-05-12
תפ_6019-07,תפ (חי') 6019/07,תפ_6019-07
תפ_60307-10-13,תפ (חי') 60307-10-13,תפ_60307-10-13
תפ_60429-12-21,תפ (חי') 60429-12-21,תפ_60429-12-21
תפ_60084-07-20,תפ (מרכז) 60084-07-20,תפ_60084-07-20
תפ_60379-07-18,"תפ (ת""א) 60379-07-18",תפ_60379-07-18
תפ_6063-07,תפ (חי') 6063/07,תפ_6063-07
תפ_60581-11-15,תפ (רמ') 60581-11-15,תפ_60581-11-15
תפ_60257-12-23,תפ (רמ') 60257-12-23,תפ_60257-12-23
תפ_60765-03-22,תפ (חי') 60765-03-22,תפ_60765-03-22
תפ_60788-01-19,תפ (רמ') 60788-01-19,תפ_60788-01-19
תפ_60805-07-19,"תפ (ב""ש) 60805-07-19",תפ_60805-07-19
תפ_6079-07,תפ (חי') 6079/07,תפ_6079-07
תפ_6082-07,תפ (חי') 6082/07,תפ_6082-07
תפ_6075-07,תפ (חי') 6075/07,תפ_6075-07
תפ_6089-07-14,תפ (מרכז) 6089-07-14,תפ_6089-07-14
תפ_60792-07-18,תפ (מרכז) 60792-07-18,תפ_60792-07-18
תפ_60648-07-18,תפ (י-ם) 60648-07-18,תפ_60648-07-18
תפ_6096-07,תפ (חי') 6096/07,תפ_6096-07
תפ_60494-05-12,תפ (י-ם) 60494-05-12,תפ_60494-05-12
תפ_61-95,"תפ (ת""א) 61/95",תפ_61-95
תפ_61056-01-16,תפ (רמ') 61056-01-16,תפ_61056-01-16
תפ_61087-12-18,תפ (מרכז) 61087-12-18,תפ_61087-12-18
תפ_6101-07,תפ (חי') 6101/07,תפ_6101-07
תפ_61118-07-23,תפ (מרכז) 61118-07-23,תפ_61118-07-23
תפ_61134-04-21,תפ (רמ') 61134-04-21,תפ_61134-04-21
תפ_61106-05-20,תפ (חי') 61106-05-20,תפ_61106-05-20
תפ_61181-07-23,תפ (י-ם) 61181-07-23,תפ_61181-07-23
תפ_60820-07-14,תפ (חי') 60820-07-14,תפ_60820-07-14
תפ_61299-12-19,תפ (חי') 61299-12-19,תפ_61299-12-19
תפ_61348-11-17,תפ (רמ') 61348-11-17,תפ_61348-11-17
תפ_6136-07_2,תפ (חי') 6136/07,תפ_6136-07
תפ_6136-07,"תפ (ת""א) 6136/07",תפ_6136-07
תפ_6134-07,תפ (חי') 6134/07,תפ_6134-07
תפ_6136-07-14,תפ (מרכז) 6136-07-14,תפ_6136-07-14
תפ_6138-03-11,תפ (נצ') 6138-03-11,תפ_6138-03-11
תפ_61452-12-22,"תפ (ב""ש) 61452-12-22",תפ_61452-12-22
תפ_6137-07,תפ (חי') 6137/07,תפ_6137-07
תפ_6147-07,תפ (חי') 6147/07,תפ_6147-07
תפ_6131-07,תפ (חי') 6131/07,תפ_6131-07
תפ_61660-05-23,תפ (י-ם) 61660-05-23,תפ_61660-05-23
תפ_613-04-17,תפ (חי') 613-04-17,תפ_613-04-17
תפ_6165-07,תפ (חי') 6165/07,תפ_6165-07
תפ_60637-11-14,תפ (י-ם) 60637-11-14,תפ_60637-11-14
תפ_61759-02-19,"תפ (ב""ש) 61759-02-19",תפ_61759-02-19
תפ_61452-02-16,תפ (חי') 61452-02-16,תפ_61452-02-16
תפ_6186-07,תפ (חי') 6186-07,תפ_6186-07
תפ_6179-07,תפ (חי') 6179-07,תפ_6179-07
תפ_6192-12-13,תפ (חי') 6192-12-13,תפ_6192-12-13
תפ_62062-06-20,תפ (י-ם) 62062-06-20,תפ_62062-06-20
תפ_6153-02-21,תפ (חי') 6153-02-21,תפ_6153-02-21
תפ_61848-10-15,תפ (חי') 61848-10-15,תפ_61848-10-15
תפ_62238-06-20,תפ (י-ם) 62238-06-20,תפ_62238-06-20
תפ_62177-11-19,תפ (י-ם) 62177-11-19,תפ_62177-11-19
תפ_62447-05-20,"תפ (ב""ש) 62447-05-20",תפ_62447-05-20
תפ_62301-07-22,תפ (רמ') 62301-07-22,תפ_62301-07-22
תפ_62452-10-20,תפ (י-ם) 62452-10-20,תפ_62452-10-20
תפ_62597-10-17,תפ (י-ם) 62597-10-17,תפ_62597-10-17
תפ_62685-06-16,תפ (י-ם) 62685-06-16,תפ_62685-06-16
תפ_62279-07-22,תפ (חי') 62279-07-22,תפ_62279-07-22
תפ_62175-03-23,תפ (רמ') 62175-03-23,תפ_62175-03-23
תפ_62958-10-15,"תפ (ב""ש) 62958-10-15",תפ_62958-10-15
תפ_62790-10-13,תפ (מרכז) 62790-10-13,תפ_62790-10-13
תפ_61679-01-12,תפ (רמ') 61679-01-12,תפ_61679-01-12
תפ_62472-07-17,תפ (י-ם) 62472-07-17,תפ_62472-07-17
תפ_62958-09-17,תפ (י-ם) 62958-09-17,תפ_62958-09-17
תפ_63000-01-18,תפ (י-ם) 63000-01-18,תפ_63000-01-18
תפ_63057-05-19,תפ (רמ') 63057-05-19,תפ_63057-05-19
תפ_63018-05-18,תפ (חי') 63018-05-18,תפ_63018-05-18
תפ_630-02-18,תפ (חי') 630-02-18,תפ_630-02-18
תפ_63100-02-24,תפ (חי') 63100-02-24,תפ_63100-02-24
תפ_63206-07-17,תפ (י-ם) 63206-07-17,תפ_63206-07-17
תפ_63155-05-23,תפ (חי') 63155-05-23,תפ_63155-05-23
תפ_63-08,תפ (נצ') 63/08,תפ_63-08
תפ_6303-00,"תפ (ת""א) 6303/00",תפ_6303-00
תפ_63084-07-21,תפ (מרכז) 63084-07-21,תפ_63084-07-21
תפ_6321-12-16,תפ (רמ') 6321-12-16,תפ_6321-12-16
תפ_633-05-17,תפ (חי') 633-05-17,תפ_633-05-17
תפ_63303-06-22,תפ (מרכז) 63303-06-22,תפ_63303-06-22
תפ_63360-04-21,תפ (חי') 63360-04-21,תפ_63360-04-21
תפ_63328-04-21,"תפ (ב""ש) 63328-04-21",תפ_63328-04-21
תפ_63489-07-24,תפ (מרכז) 63489-07-24,תפ_63489-07-24
תפ_63147-12-16,תפ (י-ם) 63147-12-16,תפ_63147-12-16
תפ_63505-01-17,תפ (חי') 63505-01-17,תפ_63505-01-17
תפ_6387-04-09,"תפ (פ""ת) 6387-04-09",תפ_6387-04-09
תפ_63642-12-18,תפ (מרכז) 63642-12-18,תפ_63642-12-18
תפ_63470-09-17,תפ (רמ') 63470-09-17,תפ_63470-09-17
תפ_63995-06-22,"תפ (ב""ש) 63995-06-22",תפ_63995-06-22
תפ_64119-05-21,תפ (מרכז) 64119-05-21,תפ_64119-05-21
תפ_6413-08,תפ (י-ם) 6413/08,תפ_6413-08
תפ_6382-08-16,תפ (רמ') 6382-08-16,תפ_6382-08-16
תפ_6415-10-23,תפ (חי') 6415-10-23,תפ_6415-10-23
תפ_64140-11-18,תפ (רמ') 64140-11-18,תפ_64140-11-18
תפ_64156-03-23,תפ (חי') 64156-03-23,תפ_64156-03-23
תפ_63355-02-23,תפ (חי') 63355-02-23,תפ_63355-02-23
תפ_6421-12-11,תפ (י-ם) 6421-12-11,תפ_6421-12-11
תפ_63305-08-22,תפ (י-ם) 63305-08-22,תפ_63305-08-22
תפ_6432-06-10,תפ (חי') 6432-06-10,תפ_6432-06-10
תפ_64378-07-24,"תפ (ב""ש) 64378-07-24",תפ_64378-07-24
תפ_64303-01-22,תפ (י-ם) 64303-01-22,תפ_64303-01-22
תפ_6435-07,"תפ (ת""א) 6435/07",תפ_6435-07
תפ_64581-08-23,תפ (חי') 64581-08-23,תפ_64581-08-23
תפ_6474-08-20,תפ (חי') 6474-08-20,תפ_6474-08-20
תפ_64689-11-15,תפ (חי') 64689-11-15,תפ_64689-11-15
תפ_6491-08,"תפ (ת""א) 6491-08",תפ_6491-08
תפ_6484-99,"תפ (ב""ש) 6484/99",תפ_6484-99
תפ_64845-06-16,פלא (נצ') 267189/16,פלא_267189-16
תפ_64950-06-16,תפ (חי') 64950-06-16,תפ_64950-06-16
תפ_6433-05-14,"תפ (ת""א) 6433-05-14",תפ_6433-05-14
תפ_64941-05-17,"תפ (ב""ש) 64941-05-17",תפ_64941-05-17
תפ_64832-01-15,תפ (חי') 64832-01-15,תפ_64832-01-15
תפ_64990-12-16,תפ (חי') 64990-12-16,תפ_64990-12-16
תפ_65-12-09,תפ (מרכז) 65-12-09,תפ_65-12-09
תפ_65-12-09_2,תפ (מרכז) 65-12-09,תפ_65-12-09
תפ_6494-07-14,"תפ (פ""ת) 6494-07-14",תפ_6494-07-14
תפ_65090-05-24,תפ (י-ם) 65090-05-24,תפ_65090-05-24
תפ_6514-03-23,תפ (י-ם) 6514-03-23,תפ_6514-03-23
תפ_65259-05-16,"תפ (ב""ש) 65259-05-16",תפ_65259-05-16
תפ_65282-02-19,תפ (רמ') 65282-02-19,תפ_65282-02-19
תפ_6532-03-14,תפ (עכו) 6532-03-14,תפ_6532-03-14
תפ_65587-11-15,"תפ (ב""ש) 65587-11-15",תפ_65587-11-15
תפ_65378-12-19,תפ (י-ם) 65378-12-19,תפ_65378-12-19
תפ_65646-12-23,תפ (י-ם) 65646-12-23,תפ_65646-12-23
תפ_65630-05-23,תפ (י-ם) 65630-05-23,תפ_65630-05-23
תפ_65677-11-15,תפ (י-ם) 65677-11-15,תפ_65677-11-15
תפ_65958-12-15,"תפ (כ""ס) 65958-12-15",תפ_65958-12-15
תפ_6604-03-14,"תפ (ת""א) 6604-03-14",תפ_6604-03-14
תפ_6611-08-09,תפ (עכו) 6611-08-09,תפ_6611-08-09
תפ_6602-05-13,"תפ (כ""ס) 6602-05-13",תפ_6602-05-13
תפ_66110-11-23,"תפ (ב""ש) 66110-11-23",תפ_66110-11-23
תפ_65070-08-21,"תפ (ב""ש) 65070-08-21",תפ_65070-08-21
תפ_66127-07-23,"תפ (ת""א) 66127-07-23",תפ_66127-07-23
תפ_65412-06-23,תפ (חד') 65412-06-23,תפ_65412-06-23
תפ_66150-06-22,תפ (י-ם) 66150-06-22,תפ_66150-06-22
תפ_66319-05-20,תפ (י-ם) 66319-05-20,תפ_66319-05-20
תפ_66310-07-17,תפ (חי') 66310-07-17,תפ_66310-07-17
תפ_66542-05-20,תפ (י-ם) 66542-05-20,תפ_66542-05-20
תפ_66741-06-22,תפ (רמ') 66741-06-22,תפ_66741-06-22
תפ_66887-11-19,תפ (רמ') 66887-11-19,תפ_66887-11-19
תפ_65912-01-18,"תפ (ב""ש) 65912-01-18",תפ_65912-01-18
תפ_66893-12-21,תפ (חי') 66893-12-21,תפ_66893-12-21
תפ_6695-10-23,"תפ (ת""א) 6695-10-23",תפ_6695-10-23
תפ_6731-08,"תפ (ת""א) 6731-08",תפ_6731-08
תפ_6733-05-15,תפ (רמ') 6733-05-15,תפ_6733-05-15
תפ_67387-08-23,תפ (י-ם) 67387-08-23,תפ_67387-08-23
תפ_67454-11-20,"תפ (ת""א) 67454-11-20",תפ_67454-11-20
תפ_67356-12-21,תפ (י-ם) 67356-12-21,תפ_67356-12-21
תפ_67437-05-24,תפ (חי') 67437-05-24,תפ_67437-05-24
תפ_6785-05-16,"תפ (ת""א) 6785-05-16",תפ_6785-05-16
תפ_66430-05-20,תפ (י-ם) 66430-05-20,תפ_66430-05-20
תפ_67855-03-22,תפ (רמ') 67855-03-22,תפ_67855-03-22
תפ_68008-11-19,תפ (י-ם) 68008-11-19,תפ_68008-11-19
תפ_67703-11-16,תפ (י-ם) 67703-11-16,תפ_67703-11-16
תפ_68096-11-21,תפ (י-ם) 68096-11-21,תפ_68096-11-21
תפ_68163-12-14,תפ (רמ') 68163-12-14,תפ_68163-12-14
תפ_68368-12-19,תפ (י-ם) 68368-12-19,תפ_68368-12-19
תפ_68319-11-22,"תפ (כ""ס) 68319-11-22",תפ_68319-11-22
תפ_68-08,תפ (נצ') 68/08,תפ_68-08
תפ_6852-03-21,תפ (קריות) 6852-03-21,תפ_6852-03-21
תפ_68529-11-21,תפ (חי') 68529-11-21,תפ_68529-11-21
תפ_68389-07-20,תפ (חי') 68389-07-20,תפ_68389-07-20
תפ_68697-07-20,תפ (מרכז) 68697-07-20,תפ_68697-07-20
תפ_6875-02-22,"תפ (ב""ש) 6875-02-22",תפ_6875-02-22
