verdict_1,verdict_2,domain,similarity_score,source_batch
תפ_30039-04-20,תפ_69281-11-20,drugs,60,extended
תפ_23408-05-15,תפ_24953-08-24,drugs,35,extended
תפ_33508-01-15,תפ_63953-01-24,drugs,75,extended
תפ_37953-02-16,תפ_48984-02-17,drugs,30,extended
תפ_39491-09-17,תפ_67471-06-18,drugs,20,extended
תפ_12241-08-20,תפ_31419-11-20,drugs,35,extended
תפ_15747-08-22,תפ_7271-08-21,drugs,35,extended
תפ_20841-09-15,תפ_21721-05-15,drugs,15,extended
תפ_37953-02-16,תפ_7786-05-16,drugs,18,extended
תפ_13749-03-17,תפ_27255-08-16,drugs,35,extended
תפ_17543-02-13,תפ_42032-10-17,drugs,30,extended
תפ_42359-08-18,תפ_46039-04-17,drugs,20,extended
תפ_21800-08-23,תפ_57164-07-22,drugs,30,extended
תפ_15091-06-21,תפ_42225-09-17,drugs,45,extended
תפ_37953-02-16,תפ_38312-03-10,drugs,78,extended
תפ_26126-03-22,תפ_6944-03-22,drugs,28,extended
תפ_19830-10-20,תפ_38435-11-17,drugs,35,extended
תפ_36546-08-21,תפ_986-06-21,drugs,28,extended
תפ_31134-05-18,תפ_45270-01-22,drugs,25,extended
תפ_17501-07-17,תפ_36546-08-21,drugs,85,extended
תפ_25934-06-19,תפ_29892-08-17,drugs,45,extended
תפ_13432-04-12,תפ_17917-05-14,drugs,22,extended
תפ_22537-01-18,תפ_67527-03-18,drugs,75,extended
תפ_46090-03-14,תפ_46896-11-15,drugs,30,extended
תפ_51017-08-24,תפ_9850-08-22,drugs,30,extended
תפ_2275-06-17,תפ_46786-04-18,drugs,35,extended
תפ_43515-03-16,תפ_71830-10-21,drugs,35,extended
תפ_46786-01-23,תפ_60380-03-22,drugs,20,extended
תפ_34105-06-20,תפ_9228-05-21,drugs,30,extended
תפ_19005-11-20,תפ_9532-10-18,drugs,35,extended
תפ_10902-08-22,תפ_9804-01-24,drugs,18,extended
תפ_53124-07-19,תפ_57360-05-13,drugs,70,extended
תפ_22371-09-21,תפ_986-06-21,drugs,35,extended
תפ_26856-05-16,תפ_41269-05-16,drugs,55,extended
תפ_28451-09-17,תפ_63255-11-16,drugs,85,extended
תפ_66889-01-22,תפ_8127-05-22,drugs,30,extended
תפ_15596-04-19,תפ_21672-07-15,drugs,35,extended
תפ_38149-09-17,תפ_6110-09-17,drugs,30,extended
תפ_13194-11-18,תפ_52725-01-21,drugs,40,extended
תפ_19639-05-19,תפ_45996-07-21,drugs,45,extended
תפ_27542-11-14,תפ_6929-10-15,drugs,20,extended
תפ_20330-11-23,תפ_40063-03-18,drugs,55,extended
תפ_33658-01-18,תפ_40650-03-22,drugs,15,extended
תפ_17242-03-22,תפ_44250-12-15,drugs,15,extended
תפ_14488-04-19,תפ_54732-03-18,drugs,35,extended
תפ_54141-03-22,תפ_9860-10-15,drugs,25,extended
תפ_15023-05-20,תפ_20931-12-20,drugs,18,extended
תפ_45874-03-19,תפ_64232-11-22,drugs,85,extended
תפ_45433-09-17,תפק_7171-03-21,drugs,55,extended
תפ_19468-03-18,תפ_51488-07-23,drugs,85,extended
תפ_32243-08-21,תפ_4658-07-22,drugs,62,extended
תפ_37825-05-15,תפ_7906-06-15,drugs,25,extended
תפ_16273-02-16,תפ_49232-01-17,drugs,35,extended
תפ_14488-04-19,תפ_26985-11-21,drugs,35,extended
תפ_17667-07-19,תפ_27992-01-24,drugs,20,extended
תפ_40484-05-16,תפ_64418-09-16,drugs,45,extended
תפ_39299-11-18,תפ_54845-01-19,drugs,40,extended
תפ_20928-07-12,תפ_39924-02-16,drugs,45,extended
תפ_34353-03-17,תפ_67473-10-21,drugs,32,extended
תפ_15023-05-20,תפ_33658-01-18,drugs,35,extended
תפ_29523-10-15,תפ_49932-08-21,drugs,55,extended
תפ_34680-04-13,תפ_8066-09-21,drugs,65,extended
תפ_18218-11-19,תפ_55185-05-20,drugs,35,extended
תפ_61248-02-24,תפ_6997-06-18,drugs,55,extended
תפ_38450-09-20,תפ_48135-05-14,drugs,95,extended
תפ_13781-01-24,תפ_55353-01-21,drugs,40,extended
תפ_23613-02-22,תפ_25137-02-20,drugs,65,extended
תפ_42225-09-17,תפ_54873-07-15,drugs,25,extended
תפ_23774-03-17,תפ_29520-01-21,drugs,28,extended
תפ_21086-11-21,תפ_76300-05-23,drugs,35,extended
תפ_58615-06-16,תפ_63681-01-15,drugs,65,extended
תפ_1054-08-21,תפ_2200-02-18,drugs,38,extended
תפ_42790-07-18,תפ_66437-07-20,drugs,75,extended
תפ_19005-11-20,תפ_32956-11-20,drugs,85,extended
תפ_12708-04-14,תפח_17033-01-22,drugs,20,extended
תפ_24079-11-19,תפ_67471-06-18,drugs,65,extended
תפ_56285-05-24,תפ_59888-08-22,drugs,20,extended
תפ_13549-10-21,תפ_31271-01-23,drugs,65,extended
תפ_12130-05-22,תפ_49510-11-23,drugs,25,extended
תפ_27255-08-16,תפ_47113-02-22,drugs,25,extended
תפ_1127-05-20,תפ_47714-01-17,drugs,30,extended
תפ_21284-10-19,תפ_37259-10-15,drugs,85,extended
תפ_37259-10-15,תפ_52882-04-15,drugs,20,extended
תפ_12708-04-14,תפ_46386-01-14,drugs,25,extended
תפ_1969-02-17,תפ_67471-06-18,drugs,68,extended
תפ_25806-05-22,תפ_542-12-12,drugs,58,extended
תפ_10324-07-17,תפ_7786-05-16,drugs,55,extended
תפ_44427-10-18,תפ_57164-07-22,drugs,25,extended
תפ_60454-06-16,תפ_68375-05-18,drugs,35,extended
תפ_14313-09-19,תפ_52504-10-20,drugs,55,extended
תפ_30013-04-21,תפ_33197-04-22,drugs,25,extended
תפ_57140-12-17,תפ_64418-09-16,drugs,30,extended
תפ_41088-05-20,תפ_61430-01-19,drugs,25,extended
תפ_47396-07-19,תפ_9649-10-22,drugs,55,extended
תפ_63997-02-19,תפ_64995-06-19,drugs,65,extended
תפ_58237-07-21,תפ_61430-01-19,drugs,65,extended
תפ_13583-12-21,תפ_41783-12-17,drugs,25,extended
תפ_33835-10-15,תפ_63596-02-18,drugs,25,extended
תפ_29216-07-16,תפ_34706-09-19,drugs,55,extended
תפ_34607-03-17,תפ_36033-05-22,drugs,15,extended
תפ_32546-04-16,תפ_37166-02-20,drugs,15,extended
תפ_17404-07-18,תפ_22080-10-16,drugs,20,extended
תפ_35571-06-24,תפ_46315-12-23,drugs,25,extended
תפ_62070-05-20,תפ_63596-02-18,drugs,15,extended
תפ_10139-03-21,תפ_60484-03-22,drugs,75,extended
תפ_16240-11-11,תפ_46018-03-14,drugs,38,extended
תפ_31271-01-23,תפ_48695-03-20,drugs,30,extended
תפ_17667-07-19,תפ_22433-05-18,drugs,45,extended
תפ_16595-03-21,תפ_68700-11-18,drugs,20,extended
תפ_15457-09-18,תפח_17033-01-22,drugs,75,extended
תפ_19412-05-18,תפ_28107-06-20,drugs,30,extended
תפ_65068-11-22,תפ_8330-12-21,drugs,55,extended
תפ_38435-11-17,תפ_48152-02-20,drugs,35,extended
תפ_40484-05-16,תפ_67471-06-18,drugs,15,extended
תפ_15787-01-17,תפ_26620-12-16,drugs,65,extended
תפ_11090-07-23,תפ_7027-07-19,drugs,25,extended
תפ_3818-01-24,תפ_48479-07-22,drugs,28,extended
תפ_50970-11-21,תפ_809-09-18,drugs,75,extended
תפ_11446-09-21,תפ_49305-06-16,drugs,15,extended
תפ_40484-05-16,תפ_6918-02-19,drugs,85,extended
תפ_15787-01-17,תפ_43632-05-17,drugs,65,extended
תפ_31736-06-21,תפ_45644-11-22,drugs,25,extended
תפ_14236-12-21,תפ_9308-12-16,drugs,35,extended
תפ_47640-06-18,תפ_57253-05-19,drugs,20,extended
תפ_27992-01-24,תפ_54648-02-17,drugs,30,extended
תפ_1969-02-17,תפ_44015-11-21,drugs,65,extended
תפ_39587-11-22,תפ_7342-04-19,drugs,65,extended
תפ_12748-07-20,תפ_1470-07-16,drugs,90,extended
תפ_3302-04-18,תפ_41269-05-16,drugs,35,extended
תפ_22080-10-16,תפ_55366-02-17,drugs,55,extended
תפ_13781-01-24,תפ_23015-03-15,drugs,25,extended
תפ_36033-05-22,תפ_42225-09-17,drugs,38,extended
תפ_42779-07-18,תפ_44015-11-21,drugs,15,extended
תפ_18510-10-14,תפ_429-03-17,drugs,55,extended
תפ_38312-03-10,תפ_48984-02-17,drugs,38,extended
תפ_56754-10-20,תפ_62070-05-20,drugs,68,extended
תפ_5787-10-14,תפ_59602-07-15,drugs,18,extended
תפ_15023-05-20,תפ_63584-03-18,drugs,35,extended
תפ_1136-11-21,תפ_41830-12-21,drugs,65,extended
תפ_70531-11-19,תפ_76300-05-23,drugs,95,extended
תפ_4702-01-22,תפ_61202-03-22,drugs,25,extended
תפ_33888-10-14,תפ_737-10-13,drugs,55,extended
תפ_32175-07-22,תפ_58591-08-18,drugs,65,extended
תפ_29523-10-15,תפ_8127-05-22,drugs,35,extended
תפ_16273-02-16,תפ_40649-08-16,drugs,25,extended
תפ_23062-12-21,תפ_33439-01-21,drugs,18,extended
תפ_26792-04-16,תפ_61065-07-18,drugs,25,extended
תפ_15707-04-23,תפ_43665-08-21,drugs,25,extended
תפ_12241-08-20,תפ_32174-07-20,drugs,20,extended
תפ_10814-01-20,תפ_47396-07-19,drugs,35,extended
תפ_15709-10-19,תפ_34053-04-18,drugs,62,extended
תפ_13704-12-23,תפ_46090-03-14,drugs,85,extended
תפ_4488-05-22,תפ_716-05-22,drugs,10,extended
תפ_32243-08-21,תפ_50777-11-23,drugs,20,extended
תפ_16097-08-21,תפ_23062-12-21,drugs,10,extended
תפ_22679-09-16,תפ_6110-09-17,drugs,45,extended
תפ_35998-11-21,תפ_6970-05-22,drugs,25,extended
תפ_24079-11-19,תפ_26521-10-19,drugs,70,extended
תפ_15457-09-18,תפ_39299-11-18,drugs,60,extended
תפ_52589-10-20,תפ_58591-08-18,drugs,30,extended
תפ_48152-02-20,תפ_65068-11-22,drugs,65,extended
תפ_27683-01-21,תפ_32356-04-22,drugs,40,extended
תפ_13598-05-23,תפ_16097-08-21,drugs,25,extended
תפ_10140-10-19,תפ_50777-11-23,drugs,45,extended
תפ_14825-04-13,תפ_54408-10-19,drugs,20,extended
תפ_33666-05-15,תפ_8066-09-21,drugs,55,extended
תפ_17642-11-20,תפ_49293-04-21,drugs,35,extended
תפ_19932-03-17,תפ_70627-11-17,drugs,55,extended
תפ_37764-03-21,תפ_52504-10-20,drugs,10,extended
תפ_10603-12-18,תפ_55331-06-21,drugs,38,extended
תפ_14474-03-20,תפ_28292-09-20,drugs,20,extended
תפ_1187-04-22,תפ_13048-04-21,drugs,65,extended
תפ_27683-01-21,תפ_60947-11-18,drugs,55,extended
תפ_13781-01-24,תפ_21712-09-15,drugs,25,extended
תפ_15457-09-18,תפ_39424-11-22,drugs,35,extended
תפ_42225-09-17,תפ_62866-06-20,drugs,65,extended
תפ_49932-08-21,תפ_8127-05-22,drugs,80,extended
תפ_27683-01-21,תפ_49269-08-21,drugs,55,extended
תפ_34353-03-17,תפ_40331-03-18,drugs,20,extended
תפ_28270-11-15,תפ_28288-11-15,drugs,35,extended
תפ_21503-07-23,תפ_47378-06-15,drugs,30,extended
תפ_32174-07-20,תפ_63596-02-18,drugs,15,extended
תפ_37987-11-23,תפ_39424-11-22,drugs,20,extended
תפ_17998-07-23,תפ_54351-11-21,drugs,35,extended
תפ_1064-10-21,תפ_24758-11-22,drugs,75,extended
תפ_42253-12-23,תפ_55035-10-18,drugs,25,extended
תפ_53298-06-20,תפ_9380-03-21,drugs,45,extended
תפ_48984-02-17,תפ_50074-12-12,drugs,45,extended
תפ_16015-05-21,תפ_16273-02-16,drugs,35,extended
תפ_15023-05-20,תפ_42956-04-22,drugs,25,extended
תפ_16759-07-17,תפ_65260-11-15,drugs,35,extended
תפ_26985-11-21,תפ_927-09-21,drugs,35,extended
תפ_2599-09-17,תפ_45199-01-22,drugs,55,extended
תפ_1352-08-22,תפ_802-12-22,drugs,20,extended
תפ_44279-06-21,תפ_71830-10-21,drugs,20,extended
תפ_13781-01-24,תפ_20484-05-16,drugs,60,extended
תפ_16406-07-22,תפ_49932-08-21,drugs,10,extended
תפ_11191-03-24,תפ_43884-01-23,drugs,30,extended
תפ_20872-02-14,תפ_809-09-18,drugs,25,extended
תפ_28397-10-19,תפ_31419-11-20,drugs,85,extended
תפ_42806-07-18,תפ_44015-11-21,drugs,30,extended
תפ_3001-08-12,תפ_7325-10-16,drugs,25,extended
תפ_17242-03-22,תפ_39491-09-17,drugs,20,extended
תפ_17715-07-18,תפ_2679-03-18,drugs,55,extended
תפ_31892-08-21,תפ_42779-07-18,drugs,55,extended
תפ_38450-09-20,תפ_809-09-18,drugs,35,extended
תפ_34266-09-18,תפ_49055-02-18,drugs,65,extended
תפ_11191-03-24,תפ_14786-03-20,drugs,62,extended
תפ_13365-08-13,תפ_21719-01-15,drugs,65,extended
תפ_49910-06-21,תפ_9407-10-23,drugs,68,extended
תפ_22679-09-16,תפ_33888-10-14,drugs,35,extended
תפ_49269-08-21,תפ_70374-11-20,drugs,18,extended
תפ_11145-05-20,תפ_36546-08-21,drugs,75,extended
תפ_3908-11-14,תפ_51006-11-21,drugs,60,extended
תפ_17610-09-15,תפ_32597-07-20,drugs,35,extended
תפ_11217-09-21,תפ_50979-06-22,drugs,35,extended
תפ_10324-07-17,תפ_16759-07-17,drugs,35,extended
תפ_37764-03-21,תפ_51899-07-21,drugs,75,extended
תפ_31892-08-21,תפ_64418-09-16,drugs,65,extended
תפ_13583-12-21,תפ_49808-06-16,drugs,30,extended
תפ_15172-01-16,תפ_21666-04-17,drugs,35,extended
תפ_4488-05-22,תפ_46978-01-22,drugs,95,extended
תפ_34888-05-24,תפ_45874-03-19,drugs,15,extended
תפ_13373-10-23,תפ_36546-08-21,drugs,65,extended
תפ_59888-08-22,תפ_6434-08-19,drugs,25,extended
תפ_30094-09-19,תפ_32841-01-17,drugs,85,extended
תפ_1136-11-21,תפ_13748-03-15,drugs,68,extended
תפ_17410-08-13,תפ_21605-07-13,drugs,35,extended
תפ_14611-12-21,תפ_57253-05-19,drugs,35,extended
תפ_14941-10-20,תפ_48974-11-20,drugs,65,extended
תפ_28615-01-22,תפ_54845-01-19,drugs,25,extended
תפ_51899-07-21,תפ_63287-04-21,drugs,55,extended
תפ_31419-11-20,תפ_37764-03-21,drugs,68,extended
תפ_65068-11-22,תפ_6918-02-19,drugs,85,extended
תפ_2217-07-15,תפ_35798-12-16,drugs,28,extended
תפ_33666-05-15,תפ_34680-04-13,drugs,35,extended
תפ_41783-12-17,תפ_8127-05-22,drugs,35,extended
תפ_30538-02-19,תפ_40650-03-22,drugs,35,extended
תפ_3725-08-17,תפ_47941-06-15,drugs,35,extended
תפ_10603-12-18,תפ_34753-10-20,drugs,35,extended
תפ_17642-11-20,תפ_63255-11-16,drugs,35,extended
תפ_26494-03-13,תפ_5649-09-21,drugs,80,extended
תפ_16603-06-16,תפ_43778-07-16,drugs,45,extended
תפ_32546-04-16,תפ_7027-07-19,drugs,30,extended
תפ_43397-02-15,תפ_48152-02-20,drugs,30,extended
תפ_29373-12-23,תפ_57939-01-21,drugs,55,extended
תפ_45874-03-19,תפ_76171-01-23,drugs,35,extended
תפ_47879-06-13,תפ_67471-06-18,drugs,25,extended
תפ_13583-12-21,תפ_36546-08-21,drugs,85,extended
תפ_18011-01-20,תפ_54696-06-17,drugs,62,extended
תפ_14825-04-13,תפ_26801-07-13,drugs,20,extended
תפ_19908-10-21,תפ_57425-01-22,drugs,30,extended
תפ_42497-03-21,תפ_62573-05-18,drugs,55,extended
תפ_5188-10-21,תפ_9850-08-22,drugs,30,extended
תפ_40484-05-16,תפ_52725-01-21,drugs,35,extended
תפ_43383-07-21,תפ_5486-09-21,drugs,35,extended
תפ_16603-06-16,תפ_5672-11-18,drugs,30,extended
תפ_50979-06-22,תפ_57939-01-21,drugs,72,extended
תפ_11191-03-24,תפ_3526-04-21,drugs,65,extended
תפ_21806-01-19,תפ_5341-07-19,drugs,30,extended
תפ_16015-05-21,תפ_19408-11-14,drugs,20,extended
תפ_22679-09-16,תפ_33338-02-20,drugs,35,extended
תפ_21712-09-15,תפ_39312-12-15,drugs,45,extended
תפ_39587-11-22,תפ_66889-01-22,drugs,25,extended
תפ_15709-10-19,תפ_65386-09-19,drugs,20,extended
תפ_24959-03-23,תפ_34196-02-24,drugs,55,extended
תפ_16759-07-17,תפ_23015-03-15,drugs,30,extended
תפ_21806-01-19,תפ_41783-12-17,drugs,80,extended
תפ_57164-07-22,תפ_9860-10-15,drugs,65,extended
תפ_51886-02-24,תפ_620-01-17,drugs,35,extended
תפ_29899-12-18,תפ_4855-06-21,drugs,45,extended
תפ_39491-09-17,תפ_47640-06-18,drugs,45,extended
תפ_27295-12-17,תפ_41902-03-21,drugs,35,extended
תפ_33658-01-18,תפ_34925-03-14,drugs,85,extended
תפ_17023-12-18,תפ_18320-05-19,drugs,85,extended
תפ_30039-04-20,תפ_3818-01-24,drugs,15,extended
תפ_47753-11-14,תפ_6918-02-19,drugs,35,extended
תפ_19005-11-20,תפ_49625-04-17,drugs,85,extended
תפ_50860-02-20,תפ_66889-01-22,drugs,25,extended
תפ_42164-10-19,תפ_52876-12-23,drugs,75,extended
תפ_25458-11-18,תפ_68645-11-20,drugs,35,extended
תפ_26494-03-13,תפ_35274-02-19,drugs,25,extended
תפ_14474-03-20,תפ_23062-12-21,drugs,65,extended
תפ_47753-11-14,תפ_8330-12-21,drugs,55,extended
תפ_36475-04-22,תפ_37764-03-21,drugs,35,extended
תפ_40484-05-16,תפ_5341-07-19,drugs,65,extended
תפ_10603-12-18,תפ_40239-09-17,drugs,35,extended
תפ_2482-05-20,תפ_50607-03-19,drugs,30,extended
תפ_12699-05-15,תפ_22211-06-15,drugs,80,extended
תפ_16406-07-22,תפ_19505-01-18,drugs,85,extended
תפ_28107-06-20,תפ_40639-10-17,drugs,75,extended
תפ_42808-01-24,תפ_5486-09-21,drugs,25,extended
תפ_39924-02-16,תפ_5649-09-21,drugs,45,extended
תפ_36775-09-19,תפ_44666-10-18,drugs,65,extended
תפ_1187-04-22,תפ_14474-03-20,drugs,60,extended
תפ_21806-01-19,תפ_31892-08-21,drugs,28,extended
תפ_33439-01-21,תפ_42808-01-24,drugs,30,extended
תפ_15457-09-18,תפ_38312-03-10,drugs,35,extended
תפ_47640-06-18,תפ_5341-07-19,drugs,18,extended
תפ_14611-12-21,תפ_48152-02-20,drugs,20,extended
תפ_42956-04-22,תפ_9804-01-24,drugs,45,extended
תפ_15253-08-18,תפ_26928-08-19,drugs,35,extended
תפ_10853-08-16,תפ_16603-06-16,drugs,30,extended
תפ_24953-08-24,תפ_35342-09-23,drugs,25,extended
תפ_42779-07-18,תפ_52781-10-18,drugs,55,extended
תפ_16794-04-17,תפ_8483-03-16,drugs,60,extended
תפ_24079-11-19,תפ_45433-09-17,drugs,65,extended
תפ_19965-05-12,תפ_8483-03-16,drugs,55,extended
תפ_3526-04-21,תפ_5072-11-21,drugs,65,extended
תפ_40239-09-17,תפ_9160-02-15,drugs,25,extended
תפ_16389-10-13,תפ_3725-08-17,drugs,35,extended
תפ_27103-01-18,תפ_76834-01-19,drugs,55,extended
תפ_5486-09-21,תפ_7696-05-20,drugs,18,extended
תפ_55035-10-18,תפ_6678-12-20,drugs,45,extended
תפ_33658-01-18,תפ_64418-09-16,drugs,35,extended
תפ_47714-01-17,תפ_809-09-18,drugs,55,extended
תפ_48152-02-20,תפ_66889-01-22,drugs,55,extended
תפ_31746-10-22,תפ_38631-06-20,drugs,15,extended
תפ_47378-06-15,תפ_61820-08-21,drugs,30,extended
תפ_33131-05-20,תפ_48695-03-20,drugs,20,extended
תפ_38631-06-20,תפ_52785-01-20,drugs,25,extended
תפ_25034-03-13,תפ_52882-04-15,drugs,18,extended
תפ_39491-09-17,תפ_40484-05-16,drugs,45,extended
תפ_20484-05-16,תפ_31892-08-21,drugs,25,extended
תפ_40331-03-18,תפ_49401-08-15,drugs,20,extended
תפ_21108-02-24,תפ_34266-09-18,drugs,20,extended
תפ_19908-10-21,תפ_46315-12-23,drugs,10,extended
תפ_20967-02-14,תפ_809-09-18,drugs,55,extended
תפ_3491-09-16,תפ_7027-07-19,drugs,35,extended
תפ_14786-03-20,תפ_33338-02-20,drugs,15,extended
תפ_10814-01-20,תפ_13749-03-17,drugs,85,extended
תפ_21284-10-19,תפ_7430-02-18,drugs,35,extended
תפ_38735-11-23,תפ_46894-03-19,drugs,55,extended
תפ_19830-10-20,תפ_20484-05-16,drugs,90,extended
תפ_13598-05-23,תפ_51899-07-21,drugs,75,extended
תפ_5726-02-16,תפ_63596-02-18,drugs,80,extended
תפ_1054-08-21,תפ_57253-05-19,drugs,55,extended
תפ_30197-04-17,תפ_47284-03-19,drugs,65,extended
תפ_13690-04-17,תפ_51036-08-15,drugs,45,extended
תפ_18216-09-16,תפ_41688-08-17,drugs,20,extended
תפ_1484-03-24,תפ_5188-10-21,drugs,45,extended
תפ_1562-02-24,תפ_45644-11-22,drugs,35,extended
תפ_42956-04-22,תפ_51036-08-15,drugs,35,extended
תפ_10005-07-18,תפ_31892-08-21,drugs,35,extended
תפ_30401-06-20,תפ_41688-08-17,drugs,35,extended
תפ_21530-01-20,תפ_38735-11-23,drugs,65,extended
תפ_11739-03-21,תפ_16273-02-16,drugs,65,extended
תפ_33658-01-18,תפ_59939-11-17,drugs,55,extended
תפ_50497-04-17,תפ_60454-06-16,drugs,40,extended
תפ_27683-01-21,תפ_43665-08-21,drugs,55,extended
תפ_46786-04-18,תפק_11489-02-23,drugs,35,extended
תפ_67471-06-18,תפ_70627-11-17,drugs,75,extended
תפ_3526-04-21,תפ_42779-07-18,drugs,55,extended
תפ_19932-03-17,תפ_64418-09-16,drugs,85,extended
תפ_13598-05-23,תפ_49376-01-24,drugs,55,extended
תפ_16312-10-12,תפ_42673-04-12,drugs,38,extended
תפ_41688-08-17,תפ_54487-02-16,drugs,65,extended
תפ_16794-04-17,תפ_24248-09-22,drugs,80,extended
תפ_52882-04-15,תפ_63672-03-19,drugs,25,extended
תפ_15457-09-18,תפ_37468-09-16,drugs,30,extended
תפ_60760-03-22,תפ_8689-04-21,drugs,30,extended
תפ_49055-02-18,תפח_17033-01-22,drugs,35,extended
תפ_13598-05-23,תפ_56431-02-24,drugs,55,extended
תפ_27255-08-16,תפ_31993-05-22,drugs,75,extended
תפ_13690-04-17,תפ_49210-05-22,drugs,85,extended
תפ_49410-09-23,תפ_60760-03-22,drugs,55,extended
תפ_3024-03-24,תפ_51006-11-21,drugs,35,extended
תפ_40650-03-22,תפ_63584-03-18,drugs,25,extended
תפ_15059-08-20,תפ_42808-01-24,drugs,35,extended
תפ_41902-03-21,תפ_63029-12-20,drugs,15,extended
תפ_19908-10-21,תפ_61820-08-21,drugs,55,extended
תפ_12708-04-14,תפ_15457-09-18,drugs,55,extended
תפ_30353-01-23,תפ_7086-04-23,drugs,30,extended
תפ_47987-12-22,תפ_7271-08-21,drugs,45,extended
תפ_17701-07-21,תפ_53298-06-20,drugs,28,extended
תפ_14236-12-21,תפ_57360-05-13,drugs,30,extended
תפ_264-07-22,תפ_6384-03-24,drugs,85,extended
תפ_25034-03-13,תפ_46018-03-14,drugs,20,extended
תפ_61820-08-21,תפ_9649-10-22,drugs,45,extended
תפ_13927-04-13,תפ_34497-06-22,drugs,35,extended
תפ_10853-08-16,תפ_3908-11-14,drugs,68,extended
תפ_32174-07-20,תפ_42808-01-24,drugs,60,extended
תפ_11220-12-18,תפ_47714-01-17,drugs,68,extended
תפ_30746-12-19,תפ_37166-02-20,drugs,75,extended
תפ_3766-09-21,תפ_45610-04-14,drugs,55,extended
תפ_50860-02-20,תפ_64418-09-16,drugs,35,extended
תפ_21284-10-19,תפ_32546-04-16,drugs,35,extended
תפ_10996-05-16,תפ_21666-04-17,drugs,85,extended
תפ_19408-11-14,תפ_24514-09-15,drugs,35,extended
תפ_12241-08-20,תפ_54340-08-19,drugs,62,extended
תפ_26928-08-19,תפ_37850-05-17,drugs,70,extended
תפ_16419-02-21,תפ_34829-07-15,drugs,75,extended
תפ_16015-05-21,תפ_24514-09-15,drugs,40,extended
תפ_34197-11-21,תפ_42808-01-24,drugs,35,extended
תפ_33475-10-17,תפ_34210-08-18,drugs,62,extended
תפ_3667-07-15,תפ_9160-02-15,drugs,68,extended
תפ_21712-09-15,תפ_64418-09-16,drugs,15,extended
תפ_10603-12-18,תפ_26019-02-18,drugs,65,extended
תפ_21477-06-19,תפ_58591-08-18,drugs,35,extended
תפ_14332-04-20,תפ_24272-09-18,drugs,35,extended
תפ_3201-02-19,תפ_59571-08-20,drugs,18,extended
תפ_38631-06-20,תפ_54845-01-19,drugs,25,extended
תפ_33666-05-15,תפ_60444-08-19,drugs,65,extended
תפ_15091-06-21,תפ_52725-01-21,drugs,30,extended
תפ_13113-07-22,תפ_73261-01-23,drugs,75,extended
תפ_26985-11-21,תפ_8444-04-23,drugs,40,extended
תפ_1062-08-22,תפ_20853-12-22,drugs,35,extended
תפ_42543-06-14,תפ_5787-10-14,drugs,65,extended
תפ_19830-10-20,תפ_3526-04-21,drugs,62,extended
תפ_22804-10-19,תפ_33338-02-20,drugs,60,extended
תפ_4702-01-22,תפ_58603-06-21,drugs,35,extended
תפ_20872-02-14,תפ_41189-09-15,drugs,30,extended
תפ_28931-09-20,תפ_43515-03-16,drugs,72,extended
תפ_16794-04-17,תפ_37953-02-16,drugs,25,extended
תפ_11739-03-21,תפ_9160-02-15,drugs,45,extended
תפ_41902-03-21,תפ_51006-11-21,drugs,20,extended
תפ_22080-10-16,תפ_45633-05-17,drugs,25,extended
תפ_35865-07-17,תפ_45199-01-22,drugs,25,extended
תפ_15787-01-17,תפ_46786-04-18,drugs,55,extended
תפ_40484-05-16,תפ_8330-12-21,drugs,60,extended
